編號,地震時間,經度,緯度,規模,深度,最大震度,位置
012   ,2015-02-27 00:50:03,122.3,24.69,5.3,97.6,3,宜蘭縣政府東方  55.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-02-26 14:54:01,120.75,23.49,3.3,7.4,3,嘉義市政府東方  30.2  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2015-02-26 12:19:05,121.49,23.92,3.2,15.8,3,花蓮縣政府西偏南方  15.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-02-26 01:21:53,121.49,24.0,2.8,20.9,2,花蓮縣政府西方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-02-25 10:05:52,121.72,24.17,3.4,14.1,2,花蓮縣政府北偏東方  22.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-02-24 04:03:26,121.42,23.78,4.2,24.2,4,花蓮縣政府西南方  31.3  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2015-02-24 02:44:43,120.37,23.26,3.0,6.3,2,嘉義縣政府南偏東方  23.3  公里 (位於臺南市柳營區)(臺南市柳營區)
小區域有感地震,2015-02-23 04:25:10,121.8,24.25,3.3,14.9,3,花蓮縣政府東北方  34.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-02-20 21:52:07,121.35,22.68,3.8,24.6,2,臺東縣政府東偏南方  21.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-02-18 23:10:29,120.39,23.2,3.0,12.5,2,嘉義縣政府南偏東方  30.0  公里 (位於臺南市官田區)(臺南市官田區)
小區域有感地震,2015-02-16 00:44:07,121.27,22.71,4.3,19.0,2,臺東縣政府東偏南方  13.3  公里 (位於臺灣東部海域)(臺灣東部海域)
011   ,2015-02-14 04:06:31,121.4,22.66,6.3,27.8,5,臺東縣政府東偏南方  27.4  公里 (位於臺灣東部海域)(臺灣東部海域)
010   ,2015-02-12 15:35:35,121.7,24.27,4.7,29.7,4,花蓮縣政府北偏東方  31.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-02-09 16:09:40,121.69,24.27,3.2,28.6,2,花蓮縣政府北偏東方  31.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-02-08 01:47:13,120.59,21.81,4.5,44.4,3,高雄市政府南偏東方  94.6  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2015-02-07 04:32:48,121.48,24.27,3.2,5.8,2,花蓮縣政府北偏西方  33.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
009   ,2015-02-07 02:27:45,121.76,24.19,3.8,13.2,3,花蓮縣政府東北方  26.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-02-05 15:27:54,122.05,23.79,3.9,37.7,1,花蓮縣政府東偏南方  49.1  公里 (位於臺灣東部海域)(臺灣東部海域)
008   ,2015-02-04 16:14:47,121.61,24.59,4.7,52.7,3,宜蘭縣政府西南方  22.3  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2015-02-03 18:10:10,123.21,24.93,4.7,122.2,1,宜蘭縣政府東方  148.3  公里 (位於臺灣東部海域)(臺灣東部海域)
