編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2015-04-30 05:06:06,121.61,24.02,2.8,7.6,2,花蓮縣政府北偏西方  3.8  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-04-30 01:32:15,121.61,24.03,2.8,9.0,2,花蓮縣政府北偏西方  5.0  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-04-30 01:31:54,121.62,24.03,3.2,7.7,3,花蓮縣政府北方  4.5  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-04-29 23:30:19,121.64,24.33,2.9,22.4,2,花蓮縣政府北方  37.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-04-29 23:27:18,121.77,23.91,3.7,21.7,2,花蓮縣政府東偏南方  17.6  公里 (位於臺灣東部海域)(臺灣東部海域)
027   ,2015-04-29 16:19:17,121.61,24.02,3.9,7.4,3,花蓮縣政府北方  3.6  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-04-29 12:29:55,121.6,24.02,2.4,6.5,1,花蓮縣政府北偏西方  3.7  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-04-29 08:25:32,121.62,24.02,2.7,6.6,2,花蓮縣政府北方  3.7  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2015-04-29 07:35:04,121.62,24.02,3.4,7.1,3,花蓮縣政府北方  3.4  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2015-04-27 23:14:54,121.6,23.98,3.8,40.2,2,花蓮縣政府西南方  2.2  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
026   ,2015-04-26 04:01:37,122.53,23.93,5.7,34.8,3,花蓮縣政府東方  93.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-04-24 20:33:58,121.52,23.74,3.2,6.8,3,花蓮縣政府南偏西方  30.0  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2015-04-24 20:00:20,122.27,24.12,4.4,24.4,2,花蓮縣政府東偏北方  67.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-04-24 18:19:38,121.53,23.75,3.6,6.4,4,花蓮縣政府南偏西方  28.4  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2015-04-23 03:04:11,120.3,22.39,3.0,31.8,1,高雄市政府南方  25.5  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2015-04-22 15:49:39,121.49,23.74,3.8,8.6,4,花蓮縣政府南偏西方  31.0  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
025   ,2015-04-20 19:59:59,122.51,23.96,6.0,29.4,3,花蓮縣政府東方  90.8  公里 (位於臺灣東部海域)(臺灣東部海域)
024   ,2015-04-20 19:45:13,122.51,24.04,6.2,33.9,3,花蓮縣政府東方  90.3  公里 (位於臺灣東部海域)(臺灣東部海域)
023   ,2015-04-20 19:20:47,121.66,23.66,5.5,38.3,4,花蓮縣政府南方  36.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-04-20 09:49:10,122.43,24.05,5.0,30.7,2,花蓮縣政府東方  82.9  公里 (位於臺灣東部海域)(臺灣東部海域)
022   ,2015-04-20 09:42:56,122.44,24.02,6.4,30.6,4,花蓮縣政府東方  83.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-04-19 15:16:07,121.95,24.82,3.7,8.8,2,宜蘭縣政府東偏北方  21.8  公里 (位於臺灣東部海域)(臺灣東部海域)
021   ,2015-04-19 07:21:51,120.33,22.43,3.7,28.4,3,高雄市政府南方  20.9  公里 (位於屏東縣近海)(屏東縣近海)
小區域有感地震,2015-04-18 04:25:25,120.55,23.53,3.1,10.7,2,嘉義市政府東偏北方  10.9  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
020   ,2015-04-16 03:48:36,121.35,22.73,4.7,26.1,3,臺東縣政府東方  20.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-04-14 16:53:36,120.37,23.42,2.7,9.5,1,嘉義縣政府東偏南方  8.6  公里 (位於嘉義縣水上鄉)(嘉義縣水上鄉)
