編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2015-06-30 11:12:11,120.87,24.07,3.2,27.9,2,臺中市政府東偏南方  20.6  公里 (位於南投縣國姓鄉)(南投縣國姓鄉)
小區域有感地震,2015-06-30 04:14:40,121.78,24.16,4.0,8.1,2,花蓮縣政府東北方  25.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-06-28 01:40:43,121.56,24.03,4.2,50.8,2,花蓮縣政府西偏北方  7.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-06-27 00:16:40,123.32,24.84,5.3,114.3,2,宜蘭縣政府東方  157.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-06-26 19:52:15,121.43,24.43,2.9,6.5,4,宜蘭縣政府西南方  47.6  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2015-06-24 17:27:25,121.61,24.02,2.8,7.5,3,花蓮縣政府北偏西方  3.8  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-06-23 14:26:11,121.84,24.45,3.5,18.3,4,宜蘭縣政府南偏東方  31.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-06-22 16:07:59,121.4,23.72,3.6,15.6,3,花蓮縣政府西南方  37.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2015-06-21 18:34:09,121.28,22.9,3.7,34.6,1,臺東縣政府東北方  20.8  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2015-06-21 14:15:30,122.44,23.95,5.0,22.4,1,花蓮縣政府東方  83.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-06-19 11:07:00,121.52,23.46,3.8,36.6,2,花蓮縣政府南方  59.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-06-18 01:07:43,121.56,24.12,2.9,4.4,4,花蓮縣政府北偏西方  15.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-06-17 11:08:39,121.45,23.77,2.9,10.8,3,花蓮縣政府西南方  30.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2015-06-17 00:21:12,121.72,23.51,4.2,27.9,2,花蓮縣政府南偏東方  54.0  公里 (位於臺灣東部海域)(臺灣東部海域)
033   ,2015-06-16 23:16:08,121.72,23.5,4.7,31.5,3,花蓮縣政府南方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-06-14 13:52:22,121.59,23.16,3.5,25.0,3,臺東縣政府東北方  63.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-06-12 18:44:06,121.81,24.37,3.2,16.4,3,宜蘭縣政府南方  40.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-06-10 09:55:49,121.38,23.72,3.3,20.1,2,花蓮縣政府西南方  38.0  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
032   ,2015-06-09 01:22:36,121.69,24.65,4.3,49.0,2,宜蘭縣政府西南方  11.7  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
031   ,2015-06-07 12:32:29,121.7,23.97,4.0,28.1,3,花蓮縣政府東偏南方  8.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-06-07 05:40:59,120.38,23.41,2.6,8.1,1,嘉義市政府西南方  10.3  公里 (位於臺南市後壁區)(臺南市後壁區)
小區域有感地震,2015-06-06 11:37:08,121.06,24.24,4.0,5.5,3,臺中市政府東偏北方  40.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2015-06-06 06:37:34,121.8,24.37,3.3,15.7,3,宜蘭縣政府南方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2015-06-06 02:22:33,120.88,24.41,3.0,29.6,1,苗栗縣政府南偏東方  18.5  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2015-06-05 08:27:20,120.93,24.39,3.0,5.9,1,苗栗縣政府南偏東方  22.6  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2015-06-04 23:48:54,120.1,23.95,3.1,18.7,3,彰化縣政府西偏南方  47.2  公里 (位於臺灣西部海域)(臺灣西部海域)
小區域有感地震,2015-06-04 01:11:43,120.99,23.96,3.1,5.4,2,南投縣政府東方  31.5  公里 (位於南投縣埔里鎮)(南投縣埔里鎮)
