編號,地震時間,經度,緯度,規模,深度,最大震度,位置
086   ,2015-11-29 01:02:07,121.71,24.14,3.6,9.2,3,花蓮縣政府北偏東方  19.1  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-28 11:57:28,121.47,23.96,3.0,17.8,3,花蓮縣政府西偏南方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-11-28 08:52:23,122.26,25.19,5.2,219.4,1,基隆市政府東方  52.4  公里 (位於臺灣東北部海域)(臺灣東北部海域)
小區域有感地震,2015-11-24 15:55:41,121.65,24.01,3.7,45.2,1,花蓮縣政府東北方  3.6  公里 (位於花蓮縣近海)(花蓮縣近海)
085   ,2015-11-22 22:18:09,121.47,23.93,3.8,19.4,4,花蓮縣政府西偏南方  17.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2015-11-22 15:15:29,120.54,23.53,2.5,10.8,1,嘉義市政府東偏北方  10.4  公里 (位於嘉義縣竹崎鄉)(嘉義縣竹崎鄉)
小區域有感地震,2015-11-22 13:16:53,122.01,23.68,4.2,38.1,1,花蓮縣政府東南方  52.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-21 17:57:12,121.66,24.02,3.8,36.5,2,花蓮縣政府東北方  4.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-21 12:09:23,121.4,23.21,3.7,21.6,2,臺東縣政府北偏東方  56.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2015-11-21 09:21:09,121.76,24.23,3.3,14.5,3,花蓮縣政府北偏東方  30.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-20 18:21:08,121.53,23.55,4.2,29.9,2,花蓮縣政府南方  49.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-19 08:52:00,121.63,24.02,3.3,9.2,2,花蓮縣政府北偏東方  3.9  公里 (位於花蓮縣花蓮市)(花蓮縣花蓮市)
小區域有感地震,2015-11-19 08:13:50,121.62,24.03,2.8,9.2,1,花蓮縣政府北方  3.8  公里 (位於花蓮縣新城鄉)(花蓮縣新城鄉)
小區域有感地震,2015-11-16 05:05:25,121.83,24.26,3.4,18.4,3,花蓮縣政府東北方  36.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-16 03:59:30,121.82,24.27,3.1,17.8,2,花蓮縣政府東北方  37.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-15 10:07:57,121.67,24.1,3.3,6.3,3,花蓮縣政府北偏東方  12.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2015-11-14 13:32:35,121.56,22.77,4.4,20.5,2,臺東縣政府東方  41.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-13 09:39:33,121.62,23.51,3.7,33.6,2,花蓮縣政府南方  53.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-12 19:14:27,121.19,22.26,4.3,18.1,2,臺東縣政府南方  54.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-12 05:31:56,121.85,24.99,4.6,133.1,1,基隆市政府東南方  19.2  公里 (位於新北市雙溪區)(新北市雙溪區)
084   ,2015-11-11 23:33:19,122.75,24.47,5.5,95.6,3,宜蘭縣政府東偏南方  104.3  公里 (位於臺灣東部海域)(臺灣東部海域)
083   ,2015-11-10 22:53:12,122.31,24.8,4.5,14.2,3,宜蘭縣政府東方  55.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-10 08:10:20,121.43,23.75,3.0,23.7,2,花蓮縣政府西南方  32.9  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2015-11-09 08:15:51,122.37,24.68,4.4,94.8,2,宜蘭縣政府東方  61.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-08 07:04:56,122.23,24.9,4.3,117.1,1,宜蘭縣政府東偏北方  50.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-05 19:28:55,121.9,24.81,3.7,11.1,3,宜蘭縣政府東偏北方  16.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
082   ,2015-11-05 17:06:26,121.83,23.93,5.0,47.9,3,花蓮縣政府東偏南方  22.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-03 08:46:20,121.69,24.47,3.6,56.6,2,宜蘭縣政府南偏西方  30.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2015-11-03 08:44:20,121.55,24.15,3.8,29.2,3,花蓮縣政府北偏西方  18.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
081   ,2015-11-03 08:06:30,122.03,24.85,4.8,8.9,4,宜蘭縣政府東偏北方  29.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2015-11-03 04:25:46,121.47,23.93,2.9,17.4,3,花蓮縣政府西偏南方  16.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
080   ,2015-11-02 05:09:42,121.58,22.73,5.9,18.8,5,臺東縣政府東方  44.5  公里 (位於臺灣東部海域)(臺灣東部海域)
