編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2009-07-31 13:37:35,121.74,24.24,2.8,12.3,2,宜蘭南澳地震站南方  20.3  公里(宜蘭南澳地震站南方  20.3  公里)
095   ,2009-07-30 12:47:38,121.77,24.26,4.0,14.7,4,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-07-30 11:40:00,121.74,24.26,2.7,14.6,2,宜蘭南澳地震站南方  18.0  公里(宜蘭南澳地震站南方  18.0  公里)
小區域有感地震,2009-07-30 11:39:40,121.75,24.25,3.0,13.1,2,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-30 09:54:51,121.48,23.97,2.6,17.8,1,花蓮市地震站西方  13.9  公里(花蓮市地震站西方  13.9  公里)
小區域有感地震,2009-07-30 09:03:24,121.75,24.26,3.0,14.4,2,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-30 03:37:58,121.76,24.26,3.2,14.1,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
094   ,2009-07-30 02:28:04,121.78,24.26,3.5,14.4,4,宜蘭南澳地震站南偏東方  19.2  公里(宜蘭南澳地震站南偏東方  19.2  公里)
093   ,2009-07-30 00:53:06,120.48,22.05,5.8,41.3,3,屏東恆春地震站西方  27.8  公里(屏東恆春地震站西方  27.8  公里)
小區域有感地震,2009-07-29 23:52:23,121.77,24.26,2.7,14.8,2,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-29 23:12:28,121.78,24.26,3.3,14.3,3,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
092   ,2009-07-29 22:08:56,121.77,24.26,3.4,14.4,4,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-07-29 22:06:23,121.75,24.27,3.0,13.2,3,宜蘭南澳地震站南方  17.3  公里(宜蘭南澳地震站南方  17.3  公里)
091   ,2009-07-29 21:09:46,121.78,24.25,4.7,14.4,4,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-29 21:00:49,121.78,24.25,3.7,14.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
090   ,2009-07-29 18:16:22,121.78,24.25,3.9,14.6,3,宜蘭南澳地震站南方  19.8  公里(宜蘭南澳地震站南方  19.8  公里)
小區域有感地震,2009-07-29 15:40:40,121.74,24.26,3.0,14.4,3,宜蘭南澳地震站南方  18.4  公里(宜蘭南澳地震站南方  18.4  公里)
089   ,2009-07-29 06:42:47,121.75,24.26,3.8,12.7,4,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-29 05:44:34,121.67,24.09,3.2,9.7,3,花蓮秀林地震站東方  7.0  公里(花蓮秀林地震站東方  7.0  公里)
小區域有感地震,2009-07-29 04:32:17,121.32,23.44,3.7,11.5,3,花蓮玉里地震站北方  10.4  公里(花蓮玉里地震站北方  10.4  公里)
小區域有感地震,2009-07-29 00:38:38,121.77,24.26,3.3,13.3,3,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-29 00:13:43,121.77,24.25,3.3,13.1,3,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-28 23:56:56,121.75,24.26,3.4,13.5,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
小區域有感地震,2009-07-28 22:47:37,121.75,24.25,3.0,12.1,2,宜蘭南澳地震站南方  19.1  公里(宜蘭南澳地震站南方  19.1  公里)
小區域有感地震,2009-07-28 21:34:47,121.75,24.25,3.4,11.4,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
088   ,2009-07-28 21:33:03,121.76,24.24,4.2,13.8,4,宜蘭南澳地震站南方  20.5  公里(宜蘭南澳地震站南方  20.5  公里)
小區域有感地震,2009-07-28 20:20:24,121.75,24.25,3.6,12.4,3,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-28 20:05:28,121.76,24.25,2.8,13.1,2,宜蘭南澳地震站南方  19.0  公里(宜蘭南澳地震站南方  19.0  公里)
小區域有感地震,2009-07-28 19:52:10,121.75,24.25,3.7,12.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-28 19:51:55,121.75,24.25,2.9,12.0,2,宜蘭南澳地震站南方  19.3  公里(宜蘭南澳地震站南方  19.3  公里)
小區域有感地震,2009-07-28 19:33:42,121.47,22.58,3.1,11.4,2,台東市地震站東偏南方  37.8  公里(台東市地震站東偏南方  37.8  公里)
小區域有感地震,2009-07-28 19:23:20,121.72,24.26,2.8,5.2,2,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-28 19:04:26,121.77,24.26,4.5,13.1,4,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-28 19:03:32,121.76,24.25,3.7,12.0,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-07-28 19:02:34,121.76,24.25,3.4,12.1,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-28 18:58:25,121.75,24.26,3.1,12.3,2,宜蘭南澳地震站南方  18.6  公里(宜蘭南澳地震站南方  18.6  公里)
087   ,2009-07-28 18:56:22,121.77,24.25,4.2,13.9,4,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-07-28 18:54:17,121.77,24.25,3.0,12.6,3,宜蘭南澳地震站南方  19.2  公里(宜蘭南澳地震站南方  19.2  公里)
小區域有感地震,2009-07-28 18:27:56,121.76,24.26,3.2,13.0,3,宜蘭南澳地震站南方  18.8  公里(宜蘭南澳地震站南方  18.8  公里)
小區域有感地震,2009-07-28 18:26:46,121.76,24.25,3.2,12.5,3,宜蘭南澳地震站南方  19.2  公里(宜蘭南澳地震站南方  19.2  公里)
小區域有感地震,2009-07-28 17:23:42,121.76,24.25,3.4,12.8,2,宜蘭南澳地震站南方  19.8  公里(宜蘭南澳地震站南方  19.8  公里)
小區域有感地震,2009-07-28 16:51:39,121.73,24.26,3.1,4.8,3,宜蘭南澳地震站南方  18.2  公里(宜蘭南澳地震站南方  18.2  公里)
小區域有感地震,2009-07-28 16:51:09,121.76,24.25,3.4,11.9,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-28 16:46:18,121.77,24.24,3.4,13.1,3,宜蘭南澳地震站南方  20.2  公里(宜蘭南澳地震站南方  20.2  公里)
小區域有感地震,2009-07-28 16:45:38,121.77,24.25,3.8,13.7,3,宜蘭南澳地震站南方  19.5  公里(宜蘭南澳地震站南方  19.5  公里)
小區域有感地震,2009-07-27 18:37:09,121.81,24.31,3.1,12.5,2,宜蘭南澳地震站南偏東方  14.6  公里(宜蘭南澳地震站南偏東方  14.6  公里)
小區域有感地震,2009-07-26 18:11:12,121.81,24.3,2.8,13.8,2,宜蘭南澳地震站南偏東方  14.8  公里(宜蘭南澳地震站南偏東方  14.8  公里)
