編號,地震時間,經度,緯度,規模,深度,最大震度,位置
107   ,2009-08-27 20:14:39,121.46,23.85,4.1,17.9,5,花蓮西林地震站北偏東方  4.9  公里(花蓮西林地震站北偏東方  4.9  公里)
小區域有感地震,2009-08-24 19:19:53,121.81,24.3,3.1,14.1,3,宜蘭南澳地震站南偏東方  15.0  公里(宜蘭南澳地震站南偏東方  15.0  公里)
小區域有感地震,2009-08-24 04:25:23,121.6,23.97,2.6,6.0,2,花蓮市地震站西南方  1.5  公里(花蓮市地震站西南方  1.5  公里)
小區域有感地震,2009-08-23 14:50:42,121.8,24.3,3.3,15.1,3,宜蘭南澳地震站南偏東方  15.1  公里(宜蘭南澳地震站南偏東方  15.1  公里)
小區域有感地震,2009-08-23 14:50:27,121.8,24.31,2.9,14.5,2,宜蘭南澳地震站南偏東方  14.4  公里(宜蘭南澳地震站南偏東方  14.4  公里)
小區域有感地震,2009-08-23 14:50:09,121.8,24.3,3.1,14.9,2,宜蘭南澳地震站南偏東方  14.5  公里(宜蘭南澳地震站南偏東方  14.5  公里)
106   ,2009-08-23 14:49:13,121.8,24.3,4.2,14.7,4,宜蘭南澳地震站南偏東方  15.1  公里(宜蘭南澳地震站南偏東方  15.1  公里)
小區域有感地震,2009-08-23 14:12:13,121.79,24.34,3.2,7.2,3,宜蘭南澳地震站南偏東方  10.9  公里(宜蘭南澳地震站南偏東方  10.9  公里)
小區域有感地震,2009-08-22 11:24:50,122.61,24.69,4.7,110.6,2,宜蘭蘇澳地震站東方  76.4  公里(宜蘭蘇澳地震站東方  76.4  公里)
105   ,2009-08-22 04:57:44,120.46,22.36,5.1,24.3,4,屏東枋寮地震站西方  16.9  公里(屏東枋寮地震站西方  16.9  公里)
小區域有感地震,2009-08-21 03:47:02,121.73,24.35,2.5,11.2,3,宜蘭南澳地震站南偏西方  8.9  公里(宜蘭南澳地震站南偏西方  8.9  公里)
小區域有感地震,2009-08-20 22:18:10,123.57,23.53,5.5,61.4,2,花蓮市地震站東偏南方  205.2  公里(花蓮市地震站東偏南方  205.2  公里)
104   ,2009-08-20 14:56:44,121.65,24.38,3.5,25.8,3,宜蘭南澳地震站西偏南  10.8  公里(宜蘭南澳地震站西偏南  10.8  公里)
小區域有感地震,2009-08-20 01:41:47,122.96,24.3,4.8,41.5,1,宜蘭蘇澳地震站東偏南方  117.0  公里(宜蘭蘇澳地震站東偏南方  117.0  公里)
小區域有感地震,2009-08-19 07:47:55,123.56,23.43,5.2,59.6,1,花蓮市地震站東偏南方  207.7  公里(花蓮市地震站東偏南方  207.7  公里)
小區域有感地震,2009-08-18 21:17:36,123.63,23.45,5.3,49.2,1,花蓮市地震站東偏南方  213.9  公里(花蓮市地震站東偏南方  213.9  公里)
小區域有感地震,2009-08-18 03:48:07,121.05,23.98,4.0,11.2,2,台中德基地震站南偏西方  32.2  公里(台中德基地震站南偏西方  32.2  公里)
小區域有感地震,2009-08-17 21:16:03,120.74,23.82,3.1,25.6,2,南投名間地震站東南方  8.5  公里(南投名間地震站東南方  8.5  公里)
小區域有感地震,2009-08-17 18:15:06,123.56,23.36,5.4,55.0,2,花蓮市地震站東偏南方  210.4  公里(花蓮市地震站東偏南方  210.4  公里)
103   ,2009-08-17 18:10:55,123.67,23.32,5.9,31.6,3,花蓮市地震站東偏南方  221.6  公里(花蓮市地震站東偏南方  221.6  公里)
102   ,2009-08-17 08:05:45,123.88,23.37,6.8,43.3,4,花蓮市地震站東偏南方  240.4  公里(花蓮市地震站東偏南方  240.4  公里)
小區域有感地震,2009-08-16 15:30:57,121.79,24.34,3.0,7.8,3,宜蘭南澳地震站南偏東方  10.6  公里(宜蘭南澳地震站南偏東方  10.6  公里)
小區域有感地震,2009-08-14 01:10:00,121.7,23.95,3.6,19.6,2,花蓮市地震站東偏南方  9.2  公里(花蓮市地震站東偏南方  9.2  公里)
小區域有感地震,2009-08-13 22:44:16,121.03,22.39,4.2,17.5,3,台東大武地震站東偏北方  13.3  公里(台東大武地震站東偏北方  13.3  公里)
小區域有感地震,2009-08-13 08:05:48,121.81,24.28,2.8,11.9,3,宜蘭南澳地震站南偏東方  17.2  公里(宜蘭南澳地震站南偏東方  17.2  公里)
小區域有感地震,2009-08-12 05:48:30,121.6,23.96,3.5,5.8,4,花蓮市地震站南偏西方  2.3  公里(花蓮市地震站南偏西方  2.3  公里)
101   ,2009-08-12 05:41:02,121.58,23.96,4.2,4.2,5,花蓮市地震站西偏南  3.3  公里(花蓮市地震站西偏南  3.3  公里)
100   ,2009-08-11 16:32:26,121.78,23.75,4.5,35.4,3,花蓮市地震站東南方  30.3  公里(花蓮市地震站東南方  30.3  公里)
小區域有感地震,2009-08-11 04:51:42,121.56,23.25,4.0,38.4,2,台東成功地震站東北方  25.1  公里(台東成功地震站東北方  25.1  公里)
小區域有感地震,2009-08-10 21:09:02,121.61,23.96,2.5,6.9,2,花蓮市地震站南偏西方  1.8  公里(花蓮市地震站南偏西方  1.8  公里)
小區域有感地震,2009-08-10 08:17:00,121.78,24.36,3.1,16.6,3,宜蘭南澳地震站南偏東方  7.5  公里(宜蘭南澳地震站南偏東方  7.5  公里)
小區域有感地震,2009-08-08 16:22:48,121.73,24.25,2.9,12.5,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-08-08 12:20:26,121.81,24.17,3.7,7.5,2,花蓮秀林地震站東偏北方  23.6  公里(花蓮秀林地震站東偏北方  23.6  公里)
小區域有感地震,2009-08-05 16:29:16,121.34,23.12,3.4,16.7,3,台東成功地震站西北方  4.3  公里(台東成功地震站西北方  4.3  公里)
小區域有感地震,2009-08-03 21:17:26,121.75,23.9,3.6,21.5,1,花蓮市地震站東偏南方  16.0  公里(花蓮市地震站東偏南方  16.0  公里)
小區域有感地震,2009-08-03 19:11:00,121.79,24.24,3.0,15.5,3,宜蘭南澳地震站南偏東方  20.9  公里(宜蘭南澳地震站南偏東方  20.9  公里)
小區域有感地震,2009-08-03 18:28:49,121.83,24.52,2.4,7.5,2,宜蘭蘇澳地震站南偏西方  10.7  公里(宜蘭蘇澳地震站南偏西方  10.7  公里)
小區域有感地震,2009-08-03 18:27:55,121.79,24.24,3.5,15.3,3,宜蘭南澳地震站南偏東方  21.0  公里(宜蘭南澳地震站南偏東方  21.0  公里)
小區域有感地震,2009-08-03 15:09:46,121.31,23.45,3.4,11.6,3,花蓮玉里地震站北方  11.5  公里(花蓮玉里地震站北方  11.5  公里)
099   ,2009-08-03 15:07:51,121.68,24.11,4.1,8.9,3,花蓮秀林地震站東偏北方  8.5  公里(花蓮秀林地震站東偏北方  8.5  公里)
小區域有感地震,2009-08-03 13:41:17,121.68,24.11,3.7,8.7,3,花蓮秀林地震站東偏北方  8.1  公里(花蓮秀林地震站東偏北方  8.1  公里)
小區域有感地震,2009-08-03 13:40:58,121.67,24.12,3.1,8.5,2,花蓮秀林地震站東偏北方  7.4  公里(花蓮秀林地震站東偏北方  7.4  公里)
小區域有感地震,2009-08-03 12:42:55,121.78,24.27,3.0,15.2,2,宜蘭南澳地震站南方  17.3  公里(宜蘭南澳地震站南方  17.3  公里)
小區域有感地震,2009-08-03 09:07:26,121.76,24.26,3.2,14.2,3,宜蘭南澳地震站南方  18.4  公里(宜蘭南澳地震站南方  18.4  公里)
098   ,2009-08-03 09:06:03,121.77,24.26,3.6,14.1,3,宜蘭南澳地震站南方  18.7  公里(宜蘭南澳地震站南方  18.7  公里)
小區域有感地震,2009-08-03 05:35:37,121.6,24.03,2.7,9.1,2,花蓮秀林地震站南方  5.8  公里(花蓮秀林地震站南方  5.8  公里)
小區域有感地震,2009-08-02 23:55:28,121.75,24.24,2.8,13.8,2,宜蘭南澳地震站南方  20.4  公里(宜蘭南澳地震站南方  20.4  公里)
097   ,2009-08-02 19:34:47,121.04,23.83,4.8,22.8,3,南投名間地震站東方  35.4  公里(南投名間地震站東方  35.4  公里)
小區域有感地震,2009-08-02 16:14:21,121.0,23.86,3.5,16.5,2,南投名間地震站東方  31.4  公里(南投名間地震站東方  31.4  公里)
小區域有感地震,2009-08-02 15:31:55,121.76,24.25,3.1,13.7,3,宜蘭南澳地震站南方  19.4  公里(宜蘭南澳地震站南方  19.4  公里)
小區域有感地震,2009-08-02 13:58:26,121.0,23.85,4.0,16.4,2,南投名間地震站東方  31.5  公里(南投名間地震站東方  31.5  公里)
小區域有感地震,2009-08-02 13:18:55,121.73,24.26,2.6,11.7,2,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
小區域有感地震,2009-08-02 12:28:28,121.75,24.26,2.8,13.3,3,宜蘭南澳地震站南方  18.9  公里(宜蘭南澳地震站南方  18.9  公里)
