編號,地震時間,經度,緯度,規模,深度,最大震度,位置
034   ,2009-05-27 19:40:10,121.96,24.39,3.8,20.5,4,宜蘭南澳地震站東方  22.1  公里(宜蘭南澳地震站東方  22.1  公里)
小區域有感地震,2009-05-27 09:49:58,120.21,23.0,3.0,13.0,2,台南市地震站北偏西方  1.3  公里(台南市地震站北偏西方  1.3  公里)
033   ,2009-05-27 06:27:35,119.56,21.74,5.7,55.1,2,高雄市地震站西南方  120.8  公里(高雄市地震站西南方  120.8  公里)
小區域有感地震,2009-05-27 03:37:18,121.0,22.92,3.8,4.1,4,台東市地震站西北方  24.4  公里(台東市地震站西北方  24.4  公里)
小區域有感地震,2009-05-25 09:48:46,122.12,24.3,4.1,26.2,2,宜蘭南澳地震站東偏南方  39.8  公里(宜蘭南澳地震站東偏南方  39.8  公里)
小區域有感地震,2009-05-22 01:24:53,121.59,24.18,3.4,20.4,3,花蓮秀林地震站北方  11.6  公里(花蓮秀林地震站北方  11.6  公里)
小區域有感地震,2009-05-21 20:44:39,120.29,23.04,3.1,15.2,2,台南市地震站東北方  10.4  公里(台南市地震站東北方  10.4  公里)
小區域有感地震,2009-05-21 20:02:09,120.28,23.04,3.3,16.4,2,台南市地震站東北方  9.8  公里(台南市地震站東北方  9.8  公里)
小區域有感地震,2009-05-19 17:13:36,120.18,23.01,3.3,14.8,2,台南市地震站西北方  3.7  公里(台南市地震站西北方  3.7  公里)
小區域有感地震,2009-05-19 17:04:53,120.18,23.01,2.9,14.6,2,台南市地震站西北方  3.4  公里(台南市地震站西北方  3.4  公里)
032   ,2009-05-19 13:08:15,122.02,24.79,4.7,78.7,2,宜蘭蘇澳地震站東北方  26.2  公里(宜蘭蘇澳地震站東北方  26.2  公里)
小區域有感地震,2009-05-15 22:42:57,121.77,24.18,3.2,12.4,2,花蓮秀林地震站東偏北方  20.1  公里(花蓮秀林地震站東偏北方  20.1  公里)
031   ,2009-05-15 22:31:03,121.77,24.18,4.6,11.8,5,花蓮秀林地震站東偏北方  20.2  公里(花蓮秀林地震站東偏北方  20.2  公里)
小區域有感地震,2009-05-12 13:13:20,121.72,24.25,2.9,13.7,3,宜蘭南澳地震站南方  19.6  公里(宜蘭南澳地震站南方  19.6  公里)
小區域有感地震,2009-05-12 13:09:04,122.05,23.46,4.2,36.0,2,花蓮市地震站東南方  72.5  公里(花蓮市地震站東南方  72.5  公里)
小區域有感地震,2009-05-12 10:48:59,120.59,23.05,3.8,10.2,2,高雄甲仙地震站南方  2.9  公里(高雄甲仙地震站南方  2.9  公里)
小區域有感地震,2009-05-12 02:07:38,120.19,23.01,2.8,14.7,2,台南市地震站西北方  3.5  公里(台南市地震站西北方  3.5  公里)
小區域有感地震,2009-05-09 08:10:14,121.4,24.08,4.0,62.9,1,花蓮秀林地震站西方  21.3  公里(花蓮秀林地震站西方  21.3  公里)
小區域有感地震,2009-05-08 00:54:31,121.77,24.19,3.7,11.2,3,花蓮秀林地震站東偏北方  20.5  公里(花蓮秀林地震站東偏北方  20.5  公里)
030   ,2009-05-08 00:20:00,121.49,23.33,4.1,30.6,4,花蓮玉里地震站東方  18.6  公里(花蓮玉里地震站東方  18.6  公里)
小區域有感地震,2009-05-07 06:42:05,121.77,24.37,2.8,9.6,3,宜蘭南澳地震站南偏東方  7.0  公里(宜蘭南澳地震站南偏東方  7.0  公里)
029   ,2009-05-05 22:08:36,121.89,24.44,3.5,20.2,4,宜蘭南澳地震站東方  14.3  公里(宜蘭南澳地震站東方  14.3  公里)
小區域有感地震,2009-05-05 21:58:14,120.41,23.28,3.3,11.7,2,台南東山地震站西方  9.1  公里(台南東山地震站西方  9.1  公里)
小區域有感地震,2009-05-05 13:39:08,121.6,23.97,2.7,8.4,2,花蓮市地震站西偏南  1.0  公里(花蓮市地震站西偏南  1.0  公里)
小區域有感地震,2009-05-05 12:56:50,121.6,23.97,3.0,8.0,3,花蓮市地震站西偏南  1.2  公里(花蓮市地震站西偏南  1.2  公里)
小區域有感地震,2009-05-03 09:33:54,121.61,22.82,3.7,13.0,2,台東成功地震站東南方  39.0  公里(台東成功地震站東南方  39.0  公里)
小區域有感地震,2009-05-01 21:41:36,121.78,24.18,3.7,10.2,2,花蓮秀林地震站東偏北方  20.8  公里(花蓮秀林地震站東偏北方  20.8  公里)
