編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2009-01-29 17:41:50,120.21,23.01,2.4,13.5,1,台南市地震站北偏東方  3.1  公里(台南市地震站北偏東方  3.1  公里)
小區域有感地震,2009-01-29 07:32:37,122.0,24.88,3.7,4.1,2,宜蘭市地震站東偏北方  28.8  公里(宜蘭市地震站東偏北方  28.8  公里)
小區域有感地震,2009-01-28 09:36:32,121.48,23.33,3.8,31.4,3,花蓮玉里地震站東方  19.2  公里(花蓮玉里地震站東方  19.2  公里)
009   ,2009-01-28 06:25:02,121.7,24.11,3.8,9.0,3,花蓮秀林地震站東偏北方  11.5  公里(花蓮秀林地震站東偏北方  11.5  公里)
小區域有感地震,2009-01-28 05:47:43,121.19,23.14,2.6,11.0,2,台東利稻地震站東偏南方  18.2  公里(台東利稻地震站東偏南方  18.2  公里)
小區域有感地震,2009-01-27 12:22:38,120.22,23.04,2.6,13.4,1,台南市地震站北偏東方  6.0  公里(台南市地震站北偏東方  6.0  公里)
小區域有感地震,2009-01-26 18:10:17,121.11,23.17,3.5,5.2,4,台東利稻地震站東方  9.4  公里(台東利稻地震站東方  9.4  公里)
小區域有感地震,2009-01-26 00:43:36,121.97,24.33,3.9,61.0,3,宜蘭南澳地震站東偏南方  25.2  公里(宜蘭南澳地震站東偏南方  25.2  公里)
008   ,2009-01-24 21:48:11,122.04,24.89,4.6,4.8,2,宜蘭市地震站東偏北方  33.0  公里(宜蘭市地震站東偏北方  33.0  公里)
小區域有感地震,2009-01-24 21:46:34,122.04,24.89,4.4,6.2,2,宜蘭市地震站東偏北方  32.4  公里(宜蘭市地震站東偏北方  32.4  公里)
小區域有感地震,2009-01-23 20:38:11,121.19,21.05,5.3,51.7,2,台東蘭嶼地震站南偏西方  116.2  公里(台東蘭嶼地震站南偏西方  116.2  公里)
小區域有感地震,2009-01-23 15:33:02,121.61,24.54,2.8,7.6,2,宜蘭牛鬥地震站南偏東方  11.7  公里(宜蘭牛鬥地震站南偏東方  11.7  公里)
007   ,2009-01-22 09:40:24,120.51,23.03,4.0,18.3,2,高雄甲仙地震站西南方  9.3  公里(高雄甲仙地震站西南方  9.3  公里)
小區域有感地震,2009-01-22 01:18:24,121.5,23.97,2.6,16.5,3,花蓮市地震站西方  10.6  公里(花蓮市地震站西方  10.6  公里)
小區域有感地震,2009-01-21 12:03:05,121.35,24.61,2.7,9.1,2,桃園三光地震站南方  7.8  公里(桃園三光地震站南方  7.8  公里)
006   ,2009-01-21 11:52:48,121.4,22.14,4.1,22.1,4,台東蘭嶼地震站西北方  19.0  公里(台東蘭嶼地震站西北方  19.0  公里)
小區域有感地震,2009-01-20 23:51:03,121.49,24.05,3.7,22.3,3,花蓮秀林地震站西偏南  11.0  公里(花蓮秀林地震站西偏南  11.0  公里)
