編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2006-07-30 23:37:08,120.13,24.33,4.1,26.2,2,彰化市地震站西偏北方  51.8  公里(彰化市地震站西偏北方  51.8  公里)
小區域有感地震,2006-07-29 22:58:23,121.37,23.21,4.0,18.9,2,台東成功地震站北方  12.5  公里(台東成功地震站北方  12.5  公里)
066   ,2006-07-29 22:11:45,121.39,23.21,4.8,20.2,3,台東成功地震站北方  12.5  公里(台東成功地震站北方  12.5  公里)
065   ,2006-07-28 15:40:10,122.66,23.97,6.0,28.0,3,宜蘭南澳地震站東偏南方  105.5  公里(宜蘭南澳地震站東偏南方  105.5  公里)
小區域有感地震,2006-07-26 06:25:18,121.46,23.02,3.6,14.9,3,台東成功地震站東南方  12.2  公里(台東成功地震站東南方  12.2  公里)
小區域有感地震,2006-07-22 17:34:43,121.93,24.49,3.1,7.9,3,宜蘭蘇澳地震站南偏東方  14.6  公里(宜蘭蘇澳地震站南偏東方  14.6  公里)
小區域有感地震,2006-07-22 12:17:37,121.66,24.17,3.9,14.8,3,花蓮秀林地震站東北方  11.4  公里(花蓮秀林地震站東北方  11.4  公里)
小區域有感地震,2006-07-22 04:56:25,121.5,24.34,3.5,5.3,2,宜蘭南澳地震站西偏南  27.4  公里(宜蘭南澳地震站西偏南  27.4  公里)
小區域有感地震,2006-07-20 14:05:19,121.74,24.36,3.1,11.7,3,宜蘭南澳地震站南方  7.3  公里(宜蘭南澳地震站南方  7.3  公里)
小區域有感地震,2006-07-17 16:42:04,121.9,23.96,3.9,26.5,2,花蓮市地震站東方  29.1  公里(花蓮市地震站東方  29.1  公里)
064   ,2006-07-16 06:05:55,121.39,23.16,4.4,20.4,4,台東成功地震站北偏東方  7.0  公里(台東成功地震站北偏東方  7.0  公里)
小區域有感地震,2006-07-15 14:59:07,121.37,23.64,3.3,15.6,3,花蓮西林地震站南偏西方  20.4  公里(花蓮西林地震站南偏西方  20.4  公里)
小區域有感地震,2006-07-13 17:21:38,121.57,24.18,2.9,24.2,3,花蓮秀林地震站北偏西方  11.1  公里(花蓮秀林地震站北偏西方  11.1  公里)
小區域有感地震,2006-07-11 20:17:03,121.85,24.4,3.2,6.8,3,宜蘭南澳地震站東偏南方  10.9  公里(宜蘭南澳地震站東偏南方  10.9  公里)
小區域有感地震,2006-07-11 12:33:53,121.92,24.48,3.2,10.4,3,宜蘭蘇澳地震站南偏東方  15.1  公里(宜蘭蘇澳地震站南偏東方  15.1  公里)
小區域有感地震,2006-07-10 21:16:43,121.72,24.66,3.1,9.7,3,宜蘭市地震站南偏西方  12.4  公里(宜蘭市地震站南偏西方  12.4  公里)
063   ,2006-07-07 14:35:42,121.14,24.98,3.6,14.7,3,桃園中壢地震站西方  5.9  公里(桃園中壢地震站西方  5.9  公里)
小區域有感地震,2006-07-04 05:03:43,121.54,23.53,3.8,31.9,2,花蓮玉里地震站東北方  31.2  公里(花蓮玉里地震站東北方  31.2  公里)
小區域有感地震,2006-07-03 22:56:11,121.55,23.89,3.2,7.6,3,花蓮市地震站西南方  11.4  公里(花蓮市地震站西南方  11.4  公里)
小區域有感地震,2006-07-03 11:51:15,121.53,23.9,3.0,8.3,2,花蓮市地震站西南方  11.6  公里(花蓮市地震站西南方  11.6  公里)
062   ,2006-07-03 02:48:19,121.73,23.98,4.2,4.6,3,花蓮市地震站東方  11.5  公里(花蓮市地震站東方  11.5  公里)
