編號,地震時間,經度,緯度,規模,深度,最大震度,位置
023   ,2006-03-30 01:30:58,121.92,24.48,4.2,13.1,4,宜蘭蘇澳地震站南偏東方  15.4  公里(宜蘭蘇澳地震站南偏東方  15.4  公里)
022   ,2006-03-29 15:21:01,121.8,24.62,4.7,70.5,3,宜蘭蘇澳地震站西方  6.0  公里(宜蘭蘇澳地震站西方  6.0  公里)
小區域有感地震,2006-03-29 05:00:03,121.94,24.83,3.7,7.6,2,宜蘭市地震站東偏北方  20.1  公里(宜蘭市地震站東偏北方  20.1  公里)
021   ,2006-03-28 16:56:08,121.77,24.23,4.6,11.5,4,宜蘭南澳地震站南方  21.6  公里(宜蘭南澳地震站南方  21.6  公里)
020   ,2006-03-26 21:53:07,121.97,24.84,4.4,5.3,3,宜蘭市地震站東偏北方  23.4  公里(宜蘭市地震站東偏北方  23.4  公里)
小區域有感地震,2006-03-23 23:45:41,121.47,23.97,2.9,16.7,3,花蓮市地震站西方  14.4  公里(花蓮市地震站西方  14.4  公里)
小區域有感地震,2006-03-22 05:45:25,121.9,24.49,3.2,12.0,2,宜蘭蘇澳地震站南偏東方  13.7  公里(宜蘭蘇澳地震站南偏東方  13.7  公里)
小區域有感地震,2006-03-19 10:16:53,120.79,24.18,3.5,25.1,2,台中市地震站東偏北方  11.4  公里(台中市地震站東偏北方  11.4  公里)
小區域有感地震,2006-03-19 09:48:18,120.79,24.18,3.5,25.5,2,台中市地震站東偏北方  11.6  公里(台中市地震站東偏北方  11.6  公里)
小區域有感地震,2006-03-19 03:19:42,123.08,24.9,5.3,147.8,2,宜蘭蘇澳地震站東偏北方  127.1  公里(宜蘭蘇澳地震站東偏北方  127.1  公里)
019   ,2006-03-18 20:15:51,121.67,24.08,3.4,31.1,2,花蓮秀林地震站東方  7.0  公里(花蓮秀林地震站東方  7.0  公里)
小區域有感地震,2006-03-18 05:16:25,121.8,24.63,4.1,62.1,2,宜蘭蘇澳地震站西偏北方  6.3  公里(宜蘭蘇澳地震站西偏北方  6.3  公里)
小區域有感地震,2006-03-16 00:16:03,121.79,24.39,3.3,7.7,4,宜蘭南澳地震站東南方  5.5  公里(宜蘭南澳地震站東南方  5.5  公里)
小區域有感地震,2006-03-15 15:08:05,121.79,24.4,3.1,8.3,4,宜蘭南澳地震站東南方  5.3  公里(宜蘭南澳地震站東南方  5.3  公里)
小區域有感地震,2006-03-14 14:02:25,121.35,23.27,3.2,13.6,2,花蓮玉里地震站南偏東方  10.3  公里(花蓮玉里地震站南偏東方  10.3  公里)
018   ,2006-03-13 13:55:11,122.08,24.33,4.6,27.6,2,宜蘭南澳地震站東偏南方  35.1  公里(宜蘭南澳地震站東偏南方  35.1  公里)
小區域有感地震,2006-03-11 23:33:12,121.74,23.71,3.6,37.3,2,花蓮市地震站南偏東方  31.8  公里(花蓮市地震站南偏東方  31.8  公里)
小區域有感地震,2006-03-11 07:18:58,121.34,23.26,3.5,13.3,3,花蓮玉里地震站南偏東方  10.9  公里(花蓮玉里地震站南偏東方  10.9  公里)
017   ,2006-03-09 12:07:28,120.56,23.64,5.1,9.9,5,斗六市地震站南偏東方  8.1  公里(斗六市地震站南偏東方  8.1  公里)
小區域有感地震,2006-03-07 07:40:43,121.01,24.34,3.7,8.3,2,台中德基地震站西偏北方  18.0  公里(台中德基地震站西偏北方  18.0  公里)
小區域有感地震,2006-03-06 22:22:23,120.68,24.06,3.0,22.7,2,台中市地震站南方  9.6  公里(台中市地震站南方  9.6  公里)
016   ,2006-03-06 01:38:41,120.53,23.37,3.5,12.2,3,台南東山地震站北偏東方  12.6  公里(台南東山地震站北偏東方  12.6  公里)
小區域有感地震,2006-03-05 15:51:22,121.43,23.91,3.0,16.5,3,花蓮西林地震站北方  10.9  公里(花蓮西林地震站北方  10.9  公里)
小區域有感地震,2006-03-03 17:07:51,120.59,24.0,3.3,22.9,3,彰化市地震站南偏東方  9.8  公里(彰化市地震站南偏東方  9.8  公里)
