編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2006-08-29 09:01:11,121.79,24.25,3.1,17.5,3,宜蘭南澳地震站南偏東方  19.7  公里(宜蘭南澳地震站南偏東方  19.7  公里)
小區域有感地震,2006-08-28 10:52:09,120.99,23.72,3.8,7.2,2,南投名間地震站東偏南方  35.2  公里(南投名間地震站東偏南方  35.2  公里)
小區域有感地震,2006-08-28 03:12:00,121.73,24.7,4.3,98.2,2,宜蘭市地震站南偏西方  8.0  公里(宜蘭市地震站南偏西方  8.0  公里)
078   ,2006-08-28 01:11:16,123.07,24.8,6.0,135.3,3,宜蘭蘇澳地震站東方  123.9  公里(宜蘭蘇澳地震站東方  123.9  公里)
小區域有感地震,2006-08-27 20:47:53,121.4,23.51,3.2,23.2,2,花蓮玉里地震站北偏東方  20.3  公里(花蓮玉里地震站北偏東方  20.3  公里)
077   ,2006-08-26 09:51:44,121.4,23.73,3.7,19.4,3,花蓮西林地震站南偏西方  9.5  公里(花蓮西林地震站南偏西方  9.5  公里)
小區域有感地震,2006-08-22 09:01:31,121.27,23.05,3.7,19.6,3,台東成功地震站西偏南  11.8  公里(台東成功地震站西偏南  11.8  公里)
小區域有感地震,2006-08-21 14:27:16,120.56,23.65,2.6,10.1,3,斗六市地震站南偏東方  7.8  公里(斗六市地震站南偏東方  7.8  公里)
076   ,2006-08-20 18:44:14,120.6,23.75,3.3,21.9,2,斗六市地震站東偏北方  7.5  公里(斗六市地震站東偏北方  7.5  公里)
075   ,2006-08-20 11:21:22,121.82,21.55,4.9,119.4,2,台東蘭嶼地震站南偏東方  60.2  公里(台東蘭嶼地震站南偏東方  60.2  公里)
小區域有感地震,2006-08-19 00:49:01,121.78,24.46,2.8,6.7,3,宜蘭南澳地震站東北方  5.1  公里(宜蘭南澳地震站東北方  5.1  公里)
小區域有感地震,2006-08-18 23:08:12,121.35,23.15,3.2,16.5,2,台東成功地震站北偏西方  6.7  公里(台東成功地震站北偏西方  6.7  公里)
小區域有感地震,2006-08-16 16:53:19,121.06,22.71,3.8,6.3,3,台東市地震站西偏南  11.3  公里(台東市地震站西偏南  11.3  公里)
小區域有感地震,2006-08-16 16:24:06,121.05,22.71,3.4,6.2,2,台東市地震站西偏南  12.0  公里(台東市地震站西偏南  12.0  公里)
小區域有感地震,2006-08-16 14:42:53,121.05,22.71,3.4,6.0,3,台東市地震站西偏南  12.0  公里(台東市地震站西偏南  12.0  公里)
074   ,2006-08-16 13:47:40,121.77,24.27,4.3,11.9,4,宜蘭南澳地震站南方  17.0  公里(宜蘭南澳地震站南方  17.0  公里)
小區域有感地震,2006-08-15 06:36:54,120.85,22.41,4.0,7.8,3,台東大武地震站西北方  8.3  公里(台東大武地震站西北方  8.3  公里)
073   ,2006-08-15 02:10:10,121.77,24.27,3.5,12.0,3,宜蘭南澳地震站南方  17.5  公里(宜蘭南澳地震站南方  17.5  公里)
072   ,2006-08-15 02:02:46,121.77,24.27,4.2,12.0,4,宜蘭南澳地震站南方  17.0  公里(宜蘭南澳地震站南方  17.0  公里)
小區域有感地震,2006-08-13 20:02:24,121.44,23.92,2.9,19.8,3,花蓮西林地震站北方  12.4  公里(花蓮西林地震站北方  12.4  公里)
071   ,2006-08-13 12:31:54,122.38,23.99,4.9,19.5,2,花蓮市地震站東方  78.3  公里(花蓮市地震站東方  78.3  公里)
小區域有感地震,2006-08-13 02:15:36,120.52,22.91,4.2,16.0,3,高雄旗山地震站東北方  13.1  公里(高雄旗山地震站東北方  13.1  公里)
小區域有感地震,2006-08-12 11:41:54,121.36,22.19,4.6,14.1,4,台東蘭嶼地震站西北方  27.1  公里(台東蘭嶼地震站西北方  27.1  公里)
070   ,2006-08-12 07:51:06,121.4,22.54,5.4,25.4,3,台東市地震站東南方  34.5  公里(台東市地震站東南方  34.5  公里)
小區域有感地震,2006-08-11 15:00:55,120.56,23.18,3.1,13.3,2,嘉義大埔地震站西南方  9.6  公里(嘉義大埔地震站西南方  9.6  公里)
069   ,2006-08-10 20:25:22,121.54,23.22,4.9,38.8,3,台東成功地震站東北方  21.7  公里(台東成功地震站東北方  21.7  公里)
小區域有感地震,2006-08-07 12:47:12,121.78,24.3,3.0,13.0,3,宜蘭南澳地震站南偏東方  14.5  公里(宜蘭南澳地震站南偏東方  14.5  公里)
小區域有感地震,2006-08-05 23:27:05,120.92,24.19,3.8,10.0,2,台中市地震站東偏北方  24.4  公里(台中市地震站東偏北方  24.4  公里)
068   ,2006-08-05 21:55:47,120.71,24.04,3.2,10.9,2,台中市地震站南方  12.4  公里(台中市地震站南方  12.4  公里)
小區域有感地震,2006-08-05 07:21:49,121.7,23.94,3.7,21.4,2,花蓮市地震站東偏南方  9.7  公里(花蓮市地震站東偏南方  9.7  公里)
小區域有感地震,2006-08-05 01:51:07,121.81,24.11,3.9,8.3,2,花蓮秀林地震站東方  20.7  公里(花蓮秀林地震站東方  20.7  公里)
小區域有感地震,2006-08-04 05:21:45,120.52,23.17,4.0,14.7,3,台南東山地震站南偏東方  10.5  公里(台南東山地震站南偏東方  10.5  公里)
067   ,2006-08-03 19:19:13,120.71,24.04,3.5,10.8,2,台中市地震站南偏東方  12.4  公里(台中市地震站南偏東方  12.4  公里)
小區域有感地震,2006-08-02 15:56:23,121.07,22.79,3.2,5.9,3,台東市地震站西偏北方  9.7  公里(台東市地震站西偏北方  9.7  公里)
小區域有感地震,2006-08-02 10:20:14,121.79,24.26,3.8,12.2,3,宜蘭南澳地震站南偏東方  19.1  公里(宜蘭南澳地震站南偏東方  19.1  公里)
小區域有感地震,2006-08-02 00:38:16,121.45,23.92,3.1,20.0,3,花蓮西林地震站北方  11.6  公里(花蓮西林地震站北方  11.6  公里)
小區域有感地震,2006-08-01 22:24:22,121.39,22.72,3.4,16.4,2,台東市地震站東方  24.3  公里(台東市地震站東方  24.3  公里)
