編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2006-10-28 22:36:53,121.17,22.72,4.2,64.6,2,台東市地震站南偏東方  4.0  公里(台東市地震站南偏東方  4.0  公里)
小區域有感地震,2006-10-26 12:23:56,120.68,23.17,3.2,11.4,2,高雄桃源地震站西方  8.8  公里(高雄桃源地震站西方  8.8  公里)
小區域有感地震,2006-10-25 08:15:08,121.34,23.16,3.3,14.4,2,台東成功地震站北偏西方  7.8  公里(台東成功地震站北偏西方  7.8  公里)
小區域有感地震,2006-10-24 20:10:00,121.86,24.48,2.9,20.2,3,宜蘭南澳地震站東偏北方  12.7  公里(宜蘭南澳地震站東偏北方  12.7  公里)
小區域有感地震,2006-10-22 19:43:10,121.74,24.21,3.3,10.3,3,花蓮秀林地震站東北方  20.1  公里(花蓮秀林地震站東北方  20.1  公里)
小區域有感地震,2006-10-22 16:31:37,120.73,22.6,3.6,32.7,1,屏東市地震站東偏南方  25.3  公里(屏東市地震站東偏南方  25.3  公里)
小區域有感地震,2006-10-22 04:34:26,121.71,24.01,3.9,32.7,2,花蓮市地震站東偏北方  10.4  公里(花蓮市地震站東偏北方  10.4  公里)
小區域有感地震,2006-10-21 08:05:29,121.95,24.49,3.5,19.1,2,宜蘭蘇澳地震站東南方  15.9  公里(宜蘭蘇澳地震站東南方  15.9  公里)
小區域有感地震,2006-10-19 14:54:50,121.22,23.73,3.5,11.0,1,花蓮西林地震站西偏南  24.2  公里(花蓮西林地震站西偏南  24.2  公里)
小區域有感地震,2006-10-17 00:48:44,120.48,23.18,3.7,12.7,2,台南東山地震站南偏西方  10.0  公里(台南東山地震站南偏西方  10.0  公里)
小區域有感地震,2006-10-16 13:12:18,121.77,24.33,3.0,14.0,3,宜蘭南澳地震站南偏東方  11.4  公里(宜蘭南澳地震站南偏東方  11.4  公里)
小區域有感地震,2006-10-16 01:30:49,121.78,23.74,3.3,20.5,1,花蓮市地震站東南方  31.2  公里(花蓮市地震站東南方  31.2  公里)
小區域有感地震,2006-10-14 21:12:45,121.84,24.5,3.1,22.4,3,宜蘭南澳地震站東北方  12.3  公里(宜蘭南澳地震站東北方  12.3  公里)
090   ,2006-10-12 22:46:29,122.65,23.96,5.8,25.3,3,宜蘭南澳地震站東偏南方  104.5  公里(宜蘭南澳地震站東偏南方  104.5  公里)
小區域有感地震,2006-10-11 14:43:52,119.9,20.89,5.1,10.0,1,屏東恆春地震站西南方  151.3  公里(屏東恆春地震站西南方  151.3  公里)
小區域有感地震,2006-10-10 06:01:54,121.16,24.59,4.0,6.4,2,桃園三光地震站西偏南  22.7  公里(桃園三光地震站西偏南  22.7  公里)
小區域有感地震,2006-10-09 19:38:32,121.46,23.94,3.0,18.9,2,花蓮西林地震站北方  13.8  公里(花蓮西林地震站北方  13.8  公里)
089   ,2006-10-09 19:08:24,119.93,20.77,6.1,8.0,2,屏東恆春地震站南偏西方  161.4  公里(屏東恆春地震站南偏西方  161.4  公里)
088   ,2006-10-09 18:01:45,119.83,20.7,6.1,28.0,3,屏東恆春地震站西南方  173.5  公里(屏東恆春地震站西南方  173.5  公里)
087   ,2006-10-09 08:44:25,121.64,24.02,4.3,25.3,3,花蓮市地震站北偏東方  5.2  公里(花蓮市地震站北偏東方  5.2  公里)
小區域有感地震,2006-10-08 20:08:27,121.42,23.77,3.4,28.5,3,花蓮西林地震站南偏西方  5.5  公里(花蓮西林地震站南偏西方  5.5  公里)
小區域有感地震,2006-10-08 19:43:27,121.41,23.8,4.0,26.8,4,花蓮西林地震站西偏南  3.4  公里(花蓮西林地震站西偏南  3.4  公里)
086   ,2006-10-08 19:42:43,121.42,23.77,4.3,28.9,4,花蓮西林地震站南偏西方  4.6  公里(花蓮西林地震站南偏西方  4.6  公里)
小區域有感地震,2006-10-04 21:35:37,121.81,24.28,3.3,17.4,3,宜蘭南澳地震站南偏東方  17.6  公里(宜蘭南澳地震站南偏東方  17.6  公里)
小區域有感地震,2006-10-01 18:53:38,121.64,24.02,3.5,23.4,2,花蓮市地震站北偏東方  5.1  公里(花蓮市地震站北偏東方  5.1  公里)
085   ,2006-10-01 14:36:17,121.64,24.01,4.9,24.0,4,花蓮市地震站東北方  4.8  公里(花蓮市地震站東北方  4.8  公里)
小區域有感地震,2006-10-01 14:13:38,121.64,24.01,3.3,24.2,2,花蓮市地震站北偏東方  4.7  公里(花蓮市地震站北偏東方  4.7  公里)
