編號,地震時間,經度,緯度,規模,深度,最大震度,位置
015   ,2008-02-28 02:54:08,122.29,24.83,4.8,14.4,3,宜蘭蘇澳地震站東偏北方  49.8  公里(宜蘭蘇澳地震站東偏北方  49.8  公里)
小區域有感地震,2008-02-27 22:07:23,120.96,23.12,3.2,5.4,2,台東利稻地震站西南方  9.9  公里(台東利稻地震站西南方  9.9  公里)
小區域有感地震,2008-02-24 20:04:35,121.93,24.44,3.5,30.0,2,宜蘭南澳地震站東方  18.5  公里(宜蘭南澳地震站東方  18.5  公里)
小區域有感地震,2008-02-24 18:44:24,121.55,23.89,2.8,9.1,2,花蓮市地震站西南方  11.0  公里(花蓮市地震站西南方  11.0  公里)
小區域有感地震,2008-02-24 11:18:52,121.94,24.44,3.2,12.5,3,宜蘭南澳地震站東方  19.5  公里(宜蘭南澳地震站東方  19.5  公里)
014   ,2008-02-24 02:14:15,121.3,23.09,4.6,14.2,3,台東成功地震站西方  7.4  公里(台東成功地震站西方  7.4  公里)
小區域有感地震,2008-02-23 22:31:06,121.62,24.6,3.5,42.9,2,宜蘭牛鬥地震站東偏南方  6.2  公里(宜蘭牛鬥地震站東偏南方  6.2  公里)
小區域有感地震,2008-02-23 07:19:55,121.79,24.42,2.6,10.7,3,宜蘭南澳地震站東方  4.6  公里(宜蘭南澳地震站東方  4.6  公里)
小區域有感地震,2008-02-23 04:42:52,121.26,22.98,3.5,22.9,2,台東成功地震站西南方  17.1  公里(台東成功地震站西南方  17.1  公里)
小區域有感地震,2008-02-23 04:18:35,121.89,24.47,2.8,20.6,2,宜蘭南澳地震站東偏北方  14.9  公里(宜蘭南澳地震站東偏北方  14.9  公里)
小區域有感地震,2008-02-23 00:49:49,120.72,23.52,3.1,10.3,2,斗六市地震站東南方  28.5  公里(斗六市地震站東南方  28.5  公里)
小區域有感地震,2008-02-23 00:38:02,121.44,23.95,3.3,16.0,3,花蓮西林地震站北方  14.8  公里(花蓮西林地震站北方  14.8  公里)
013   ,2008-02-22 08:22:04,120.81,23.62,4.1,5.0,2,斗六市地震站東偏南方  29.7  公里(斗六市地震站東偏南方  29.7  公里)
小區域有感地震,2008-02-21 06:21:45,121.78,23.98,3.9,50.7,1,花蓮市地震站東方  16.4  公里(花蓮市地震站東方  16.4  公里)
小區域有感地震,2008-02-21 01:13:15,121.82,24.27,3.1,18.5,2,宜蘭南澳地震站南偏東方  19.0  公里(宜蘭南澳地震站南偏東方  19.0  公里)
小區域有感地震,2008-02-19 16:31:06,122.5,24.29,4.5,51.4,2,宜蘭蘇澳地震站東偏南方  74.3  公里(宜蘭蘇澳地震站東偏南方  74.3  公里)
小區域有感地震,2008-02-19 14:41:44,121.43,23.28,3.2,26.3,2,花蓮玉里地震站東偏南方  14.9  公里(花蓮玉里地震站東偏南方  14.9  公里)
小區域有感地震,2008-02-19 03:47:31,121.8,23.76,3.5,17.8,1,花蓮市地震站東南方  30.5  公里(花蓮市地震站東南方  30.5  公里)
小區域有感地震,2008-02-18 05:34:51,121.44,23.3,3.7,26.0,3,花蓮玉里地震站東偏南方  15.2  公里(花蓮玉里地震站東偏南方  15.2  公里)
012   ,2008-02-18 04:54:34,121.45,23.31,4.1,26.8,4,花蓮玉里地震站東偏南方  15.7  公里(花蓮玉里地震站東偏南方  15.7  公里)
011   ,2008-02-18 04:33:02,121.46,23.31,5.4,28.3,5,花蓮玉里地震站東偏南方  16.7  公里(花蓮玉里地震站東偏南方  16.7  公里)
小區域有感地震,2008-02-17 17:57:07,121.8,24.41,2.8,11.6,3,宜蘭南澳地震站東偏南方  5.5  公里(宜蘭南澳地震站東偏南方  5.5  公里)
小區域有感地震,2008-02-17 10:52:38,120.35,23.5,2.8,11.2,2,嘉義市地震站西方  8.7  公里(嘉義市地震站西方  8.7  公里)
小區域有感地震,2008-02-17 10:51:21,121.96,24.53,3.4,9.3,2,宜蘭蘇澳地震站東南方  13.7  公里(宜蘭蘇澳地震站東南方  13.7  公里)
小區域有感地震,2008-02-17 10:48:33,121.96,24.52,2.9,7.2,2,宜蘭蘇澳地震站東南方  13.9  公里(宜蘭蘇澳地震站東南方  13.9  公里)
小區域有感地震,2008-02-16 23:02:37,121.29,23.06,3.4,15.5,2,台東成功地震站西偏南  9.4  公里(台東成功地震站西偏南  9.4  公里)
010   ,2008-02-16 15:12:33,121.44,23.92,3.5,16.7,4,花蓮西林地震站北方  12.5  公里(花蓮西林地震站北方  12.5  公里)
小區域有感地震,2008-02-15 17:01:51,121.3,24.25,3.8,5.4,3,台中德基地震站東方  14.3  公里(台中德基地震站東方  14.3  公里)
小區域有感地震,2008-02-14 12:13:46,121.62,24.82,3.4,9.4,2,宜蘭市地震站西偏北方  14.9  公里(宜蘭市地震站西偏北方  14.9  公里)
小區域有感地震,2008-02-14 06:34:26,121.08,22.81,3.4,6.5,3,台東市地震站西北方  10.1  公里(台東市地震站西北方  10.1  公里)
小區域有感地震,2008-02-12 14:33:55,121.69,24.11,3.6,9.8,3,花蓮秀林地震站東偏北方  9.5  公里(花蓮秀林地震站東偏北方  9.5  公里)
小區域有感地震,2008-02-11 23:25:15,120.68,22.85,3.3,19.7,3,高雄旗山地震站東方  25.6  公里(高雄旗山地震站東方  25.6  公里)
009   ,2008-02-11 17:44:00,121.7,24.17,3.7,11.2,4,花蓮秀林地震站東北方  13.7  公里(花蓮秀林地震站東北方  13.7  公里)
小區域有感地震,2008-02-09 21:52:03,120.62,23.56,3.2,11.6,3,斗六市地震站南偏東方  18.9  公里(斗六市地震站南偏東方  18.9  公里)
小區域有感地震,2008-02-09 00:31:31,121.54,24.18,2.9,24.2,3,花蓮秀林地震站北偏西方  12.9  公里(花蓮秀林地震站北偏西方  12.9  公里)
小區域有感地震,2008-02-06 20:05:52,122.08,24.82,3.6,5.7,2,宜蘭蘇澳地震站東北方  32.1  公里(宜蘭蘇澳地震站東北方  32.1  公里)
小區域有感地震,2008-02-06 13:57:40,121.59,22.34,4.2,21.6,3,台東蘭嶼地震站北方  34.1  公里(台東蘭嶼地震站北方  34.1  公里)
小區域有感地震,2008-02-06 01:06:53,121.14,22.33,3.9,30.4,2,台東大武地震站東方  24.9  公里(台東大武地震站東方  24.9  公里)
008   ,2008-02-05 22:45:18,121.44,23.93,3.5,15.6,4,花蓮西林地震站北方  13.1  公里(花蓮西林地震站北方  13.1  公里)
小區域有感地震,2008-02-04 19:16:52,120.62,23.56,3.1,10.8,2,斗六市地震站南偏東方  19.0  公里(斗六市地震站南偏東方  19.0  公里)
007   ,2008-02-04 16:59:20,120.61,23.56,3.7,12.2,3,斗六市地震站南偏東方  18.5  公里(斗六市地震站南偏東方  18.5  公里)
小區域有感地震,2008-02-04 06:10:22,121.62,23.95,3.6,28.1,2,花蓮市地震站南方  3.3  公里(花蓮市地震站南方  3.3  公里)
小區域有感地震,2008-02-03 21:30:32,121.95,24.45,4.3,30.7,3,宜蘭蘇澳地震站南偏東方  20.4  公里(宜蘭蘇澳地震站南偏東方  20.4  公里)
小區域有感地震,2008-02-03 05:52:06,121.87,24.76,3.1,10.2,2,宜蘭市地震站東方  11.9  公里(宜蘭市地震站東方  11.9  公里)
小區域有感地震,2008-02-02 22:53:45,121.75,24.28,3.5,17.9,3,宜蘭南澳地震站南方  16.5  公里(宜蘭南澳地震站南方  16.5  公里)
小區域有感地震,2008-02-02 22:44:35,121.75,24.28,3.4,17.4,3,宜蘭南澳地震站南方  16.2  公里(宜蘭南澳地震站南方  16.2  公里)
小區域有感地震,2008-02-02 22:11:52,121.75,24.28,3.5,18.2,3,宜蘭南澳地震站南方  16.6  公里(宜蘭南澳地震站南方  16.6  公里)
小區域有感地震,2008-02-02 14:28:45,121.34,23.12,3.7,20.2,3,台東成功地震站西偏北方  3.7  公里(台東成功地震站西偏北方  3.7  公里)
小區域有感地震,2008-02-01 00:54:33,120.37,23.44,3.4,9.2,3,嘉義市地震站西南方  9.1  公里(嘉義市地震站西南方  9.1  公里)
