編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2008-10-31 18:13:45,120.2,23.06,3.3,15.5,2,台南市地震站北方  8.8  公里(台南市地震站北方  8.8  公里)
小區域有感地震,2008-10-31 17:21:11,120.2,23.06,3.4,15.5,2,台南市地震站北方  8.3  公里(台南市地震站北方  8.3  公里)
小區域有感地震,2008-10-31 16:40:20,120.16,23.05,2.9,15.5,1,台南市地震站西北方  8.3  公里(台南市地震站西北方  8.3  公里)
083   ,2008-10-31 16:38:15,120.22,23.07,4.6,15.4,4,台南市地震站北方  8.9  公里(台南市地震站北方  8.9  公里)
小區域有感地震,2008-10-31 07:36:37,120.22,23.05,3.5,14.7,2,台南市地震站北方  7.4  公里(台南市地震站北方  7.4  公里)
082   ,2008-10-31 06:25:24,120.23,23.07,4.0,16.0,4,台南市地震站北偏東方  9.4  公里(台南市地震站北偏東方  9.4  公里)
小區域有感地震,2008-10-31 06:07:57,121.92,23.32,4.6,29.8,3,台東成功地震站東偏北方  61.8  公里(台東成功地震站東偏北方  61.8  公里)
081   ,2008-10-28 03:00:37,121.82,24.6,4.0,72.5,2,宜蘭蘇澳地震站西方  3.6  公里(宜蘭蘇澳地震站西方  3.6  公里)
小區域有感地震,2008-10-27 06:28:47,121.75,24.25,3.4,28.1,2,宜蘭南澳地震站南方  19.6  公里(宜蘭南澳地震站南方  19.6  公里)
小區域有感地震,2008-10-26 19:01:38,121.42,23.13,3.3,25.0,4,台東成功地震站東北方  6.0  公里(台東成功地震站東北方  6.0  公里)
小區域有感地震,2008-10-25 12:47:57,121.62,24.28,4.3,57.7,2,宜蘭南澳地震站西南方  21.2  公里(宜蘭南澳地震站西南方  21.2  公里)
080   ,2008-10-25 06:03:31,121.83,24.4,3.5,11.8,5,宜蘭南澳地震站東偏南方  8.5  公里(宜蘭南澳地震站東偏南方  8.5  公里)
小區域有感地震,2008-10-23 10:43:29,121.72,24.45,3.9,36.9,2,宜蘭南澳地震站西北方  3.9  公里(宜蘭南澳地震站西北方  3.9  公里)
小區域有感地震,2008-10-23 09:05:26,121.22,22.98,3.2,24.3,2,台東成功地震站西南方  20.1  公里(台東成功地震站西南方  20.1  公里)
小區域有感地震,2008-10-21 08:13:59,122.34,24.6,4.3,85.5,2,宜蘭蘇澳地震站東方  48.6  公里(宜蘭蘇澳地震站東方  48.6  公里)
小區域有感地震,2008-10-20 07:23:43,120.32,24.07,3.5,28.3,3,彰化大城地震站北方  23.8  公里(彰化大城地震站北方  23.8  公里)
小區域有感地震,2008-10-20 00:13:35,121.42,23.7,3.3,12.1,4,花蓮西林地震站南偏西方  13.0  公里(花蓮西林地震站南偏西方  13.0  公里)
小區域有感地震,2008-10-19 02:35:32,121.8,24.34,3.2,12.8,3,宜蘭南澳地震站南偏東方  10.6  公里(宜蘭南澳地震站南偏東方  10.6  公里)
小區域有感地震,2008-10-15 19:48:44,121.77,24.54,3.6,56.5,1,宜蘭蘇澳地震站西南方  11.5  公里(宜蘭蘇澳地震站西南方  11.5  公里)
小區域有感地震,2008-10-15 19:26:54,121.71,24.11,3.2,9.4,2,花蓮秀林地震站東偏北方  11.4  公里(花蓮秀林地震站東偏北方  11.4  公里)
小區域有感地震,2008-10-15 15:58:50,121.28,24.67,3.3,7.9,2,桃園三光地震站西方  8.8  公里(桃園三光地震站西方  8.8  公里)
小區域有感地震,2008-10-14 15:05:19,121.92,24.8,3.5,7.7,2,宜蘭市地震站東偏北方  17.0  公里(宜蘭市地震站東偏北方  17.0  公里)
小區域有感地震,2008-10-14 11:55:04,121.58,23.86,4.1,51.9,2,花蓮市地震站南偏西方  13.6  公里(花蓮市地震站南偏西方  13.6  公里)
小區域有感地震,2008-10-13 17:27:52,120.22,23.07,3.2,16.0,2,台南市地震站北方  9.4  公里(台南市地震站北方  9.4  公里)
小區域有感地震,2008-10-10 17:34:45,121.01,23.85,3.9,28.5,2,南投名間地震站東方  32.0  公里(南投名間地震站東方  32.0  公里)
小區域有感地震,2008-10-09 00:51:50,121.4,23.75,3.4,23.7,3,花蓮西林地震站南偏西方  8.4  公里(花蓮西林地震站南偏西方  8.4  公里)
小區域有感地震,2008-10-07 18:41:17,121.36,23.17,3.2,18.3,2,台東成功地震站北偏西方  7.8  公里(台東成功地震站北偏西方  7.8  公里)
小區域有感地震,2008-10-05 00:24:48,121.86,24.46,3.2,20.7,3,宜蘭南澳地震站東偏北方  12.1  公里(宜蘭南澳地震站東偏北方  12.1  公里)
小區域有感地震,2008-10-02 10:10:57,121.84,24.39,2.8,12.3,3,宜蘭南澳地震站東偏南方  9.9  公里(宜蘭南澳地震站東偏南方  9.9  公里)
