編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2008-05-30 18:33:51,121.9,24.46,3.3,20.1,3,宜蘭南澳地震站東偏北方  15.3  公里(宜蘭南澳地震站東偏北方  15.3  公里)
小區域有感地震,2008-05-28 21:16:38,121.66,24.13,2.9,11.7,3,花蓮秀林地震站東北方  8.0  公里(花蓮秀林地震站東北方  8.0  公里)
小區域有感地震,2008-05-27 02:23:11,121.62,24.52,2.5,8.9,3,宜蘭牛鬥地震站南偏東方  13.6  公里(宜蘭牛鬥地震站南偏東方  13.6  公里)
小區域有感地震,2008-05-24 17:23:32,120.23,23.29,3.6,10.6,3,台南佳里地震站北偏東方  13.6  公里(台南佳里地震站北偏東方  13.6  公里)
小區域有感地震,2008-05-24 15:28:37,121.87,24.46,2.8,17.2,3,宜蘭南澳地震站東偏北方  13.3  公里(宜蘭南澳地震站東偏北方  13.3  公里)
小區域有感地震,2008-05-24 11:19:56,121.55,24.12,2.9,18.8,2,花蓮秀林地震站西偏北方  6.9  公里(花蓮秀林地震站西偏北方  6.9  公里)
小區域有感地震,2008-05-24 07:48:41,121.77,24.64,2.8,11.1,3,宜蘭蘇澳地震站西偏北方  9.8  公里(宜蘭蘇澳地震站西偏北方  9.8  公里)
小區域有感地震,2008-05-21 04:19:03,121.55,23.97,3.5,35.8,2,花蓮市地震站西方  6.2  公里(花蓮市地震站西方  6.2  公里)
小區域有感地震,2008-05-20 08:51:47,121.69,24.25,2.8,13.6,3,花蓮秀林地震站北偏東方  20.3  公里(花蓮秀林地震站北偏東方  20.3  公里)
小區域有感地震,2008-05-19 10:53:56,121.03,22.76,3.2,4.7,2,台東市地震站西方  12.9  公里(台東市地震站西方  12.9  公里)
小區域有感地震,2008-05-18 01:51:07,122.14,24.15,4.3,43.3,1,宜蘭南澳地震站東南方  50.2  公里(宜蘭南澳地震站東南方  50.2  公里)
小區域有感地震,2008-05-15 13:37:44,120.64,23.5,3.4,11.3,2,嘉義市地震站東方  21.5  公里(嘉義市地震站東方  21.5  公里)
小區域有感地震,2008-05-14 14:10:33,121.0,22.73,3.3,4.7,2,台東市地震站西方  16.0  公里(台東市地震站西方  16.0  公里)
小區域有感地震,2008-05-14 08:04:27,118.35,24.47,2.0,5.0,3,金門地震站東北方  9.9  公里(金門地震站東北方  9.9  公里)
