編號,地震時間,經度,緯度,規模,深度,最大震度,位置
050   ,2008-06-28 23:31:06,121.72,24.18,3.3,10.8,3,花蓮秀林地震站東北方  15.7  公里(花蓮秀林地震站東北方  15.7  公里)
小區域有感地震,2008-06-28 22:55:01,121.31,22.65,3.8,17.2,2,台東市地震站東南方  19.6  公里(台東市地震站東南方  19.6  公里)
小區域有感地震,2008-06-27 18:39:09,121.82,24.42,3.0,12.4,4,宜蘭南澳地震站東方  7.7  公里(宜蘭南澳地震站東方  7.7  公里)
小區域有感地震,2008-06-27 03:54:34,120.98,24.33,3.9,9.0,2,台中德基地震站西偏北方  20.4  公里(台中德基地震站西偏北方  20.4  公里)
小區域有感地震,2008-06-26 10:48:51,121.43,23.94,2.8,17.0,2,花蓮西林地震站北方  14.5  公里(花蓮西林地震站北方  14.5  公里)
小區域有感地震,2008-06-26 03:40:33,121.82,24.66,2.8,8.0,3,宜蘭蘇澳地震站西北方  7.2  公里(宜蘭蘇澳地震站西北方  7.2  公里)
小區域有感地震,2008-06-26 02:48:12,121.67,24.26,3.9,29.5,2,宜蘭南澳地震站南偏西方  20.1  公里(宜蘭南澳地震站南偏西方  20.1  公里)
小區域有感地震,2008-06-23 17:26:08,120.71,24.49,3.3,12.1,2,苗栗三義地震站西北方  10.4  公里(苗栗三義地震站西北方  10.4  公里)
小區域有感地震,2008-06-23 15:48:43,121.38,22.4,4.0,22.6,2,台東蘭嶼地震站北偏西方  44.7  公里(台東蘭嶼地震站北偏西方  44.7  公里)
049   ,2008-06-22 17:55:08,121.47,23.22,4.5,27.5,4,台東成功地震站東北方  17.3  公里(台東成功地震站東北方  17.3  公里)
小區域有感地震,2008-06-22 07:10:33,121.3,22.65,4.4,16.0,2,台東市地震站東南方  18.2  公里(台東市地震站東南方  18.2  公里)
小區域有感地震,2008-06-22 06:19:20,121.3,22.64,4.6,15.9,3,台東市地震站東南方  19.3  公里(台東市地震站東南方  19.3  公里)
小區域有感地震,2008-06-21 18:07:48,121.71,21.97,3.4,16.0,2,台東蘭嶼地震站東偏南方  17.5  公里(台東蘭嶼地震站東偏南方  17.5  公里)
小區域有感地震,2008-06-21 15:29:32,121.76,21.89,4.2,19.6,4,台東蘭嶼地震站東南方  26.4  公里(台東蘭嶼地震站東南方  26.4  公里)
小區域有感地震,2008-06-20 09:03:35,121.72,21.92,3.8,18.1,3,台東蘭嶼地震站東南方  20.9  公里(台東蘭嶼地震站東南方  20.9  公里)
小區域有感地震,2008-06-19 14:53:34,120.5,23.17,3.6,14.2,2,台南東山地震站南方  10.4  公里(台南東山地震站南方  10.4  公里)
048   ,2008-06-18 22:57:10,121.86,24.48,3.5,14.1,4,宜蘭南澳地震站東偏北方  12.5  公里(宜蘭南澳地震站東偏北方  12.5  公里)
047   ,2008-06-15 19:15:58,121.67,24.16,4.5,28.6,3,花蓮秀林地震站東北方  10.8  公里(花蓮秀林地震站東北方  10.8  公里)
小區域有感地震,2008-06-15 10:16:16,121.49,24.05,3.0,18.5,3,花蓮秀林地震站西偏南  11.8  公里(花蓮秀林地震站西偏南  11.8  公里)
