編號,地震時間,經度,緯度,規模,深度,最大震度,位置
006   ,2008-01-30 02:33:38,121.47,23.74,3.8,9.1,4,花蓮西林地震站南偏東方  8.2  公里(花蓮西林地震站南偏東方  8.2  公里)
小區域有感地震,2008-01-27 21:54:28,122.45,24.69,4.5,14.1,2,宜蘭蘇澳地震站東方  61.0  公里(宜蘭蘇澳地震站東方  61.0  公里)
小區域有感地震,2008-01-26 00:38:13,121.11,22.08,3.9,46.7,2,台東大武地震站東南方  37.7  公里(台東大武地震站東南方  37.7  公里)
小區域有感地震,2008-01-25 23:30:17,121.47,24.06,3.1,21.5,2,花蓮秀林地震站西方  13.7  公里(花蓮秀林地震站西方  13.7  公里)
小區域有感地震,2008-01-24 12:41:29,121.55,24.14,2.7,18.9,2,花蓮秀林地震站西北方  8.3  公里(花蓮秀林地震站西北方  8.3  公里)
小區域有感地震,2008-01-24 04:22:54,121.89,24.19,3.9,48.0,2,宜蘭南澳地震站南偏東方  29.6  公里(宜蘭南澳地震站南偏東方  29.6  公里)
005   ,2008-01-24 03:14:21,120.49,23.44,3.6,6.1,2,嘉義市地震站東南方  9.1  公里(嘉義市地震站東南方  9.1  公里)
小區域有感地震,2008-01-22 20:24:47,121.54,21.86,3.6,12.5,3,台東蘭嶼地震站南方  19.4  公里(台東蘭嶼地震站南方  19.4  公里)
004   ,2008-01-21 04:16:26,120.63,23.59,3.3,8.8,3,斗六市地震站東南方  16.9  公里(斗六市地震站東南方  16.9  公里)
小區域有感地震,2008-01-21 03:12:39,121.31,22.75,4.6,89.9,1,台東市地震站東方  15.8  公里(台東市地震站東方  15.8  公里)
003   ,2008-01-18 11:00:48,121.45,23.96,3.2,15.9,3,花蓮西林地震站北方  16.1  公里(花蓮西林地震站北方  16.1  公里)
小區域有感地震,2008-01-18 05:55:53,121.28,22.92,3.6,19.0,2,台東成功地震站南偏西方  21.5  公里(台東成功地震站南偏西方  21.5  公里)
002   ,2008-01-17 11:04:16,121.85,24.47,3.6,19.7,4,宜蘭南澳地震站東偏北方  10.9  公里(宜蘭南澳地震站東偏北方  10.9  公里)
小區域有感地震,2008-01-13 08:56:15,120.45,23.19,3.6,10.1,3,台南東山地震站西南方  10.2  公里(台南東山地震站西南方  10.2  公里)
小區域有感地震,2008-01-13 08:12:06,121.92,24.44,3.5,16.2,3,宜蘭南澳地震站東方  17.1  公里(宜蘭南澳地震站東方  17.1  公里)
小區域有感地震,2008-01-11 05:42:56,121.25,22.96,3.1,14.0,3,台東成功地震站西南方  20.2  公里(台東成功地震站西南方  20.2  公里)
小區域有感地震,2008-01-10 23:38:03,121.24,24.15,3.2,4.8,3,台中德基地震站東南方  13.4  公里(台中德基地震站東南方  13.4  公里)
小區域有感地震,2008-01-09 06:06:14,121.85,24.4,3.2,9.2,4,宜蘭南澳地震站東偏南方  10.4  公里(宜蘭南澳地震站東偏南方  10.4  公里)
001   ,2008-01-08 21:26:37,121.34,22.81,4.3,24.0,3,台東市地震站東偏北方  19.9  公里(台東市地震站東偏北方  19.9  公里)
小區域有感地震,2008-01-05 03:52:51,121.81,24.44,3.1,18.0,4,宜蘭南澳地震站東方  6.7  公里(宜蘭南澳地震站東方  6.7  公里)
小區域有感地震,2008-01-02 07:24:20,121.7,24.33,2.9,9.5,3,宜蘭南澳地震站南偏西方  11.5  公里(宜蘭南澳地震站南偏西方  11.5  公里)
小區域有感地震,2008-01-01 15:32:23,121.39,23.24,3.9,38.1,2,花蓮玉里地震站東南方  14.4  公里(花蓮玉里地震站東南方  14.4  公里)
