編號,地震時間,經度,緯度,規模,深度,最大震度,位置
125   ,2013-10-31 23:47:28,121.43,23.63,5.1,10.1,5,花蓮縣政府南偏西方  44.5  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 23:08:51,121.44,23.68,2.8,9.3,3,花蓮縣政府南偏西方  38.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 22:28:38,121.43,23.71,3.2,13.8,3,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-10-31 22:27:49,121.43,23.63,3.9,9.8,3,花蓮縣政府南偏西方  44.4  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
124   ,2013-10-31 22:25:20,121.44,23.7,3.2,14.4,4,花蓮縣政府南偏西方  37.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2013-10-31 22:11:25,121.47,23.69,2.8,15.1,2,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
123   ,2013-10-31 21:57:11,121.38,23.59,4.6,10.0,3,花蓮縣政府南偏西方  50.3  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
122   ,2013-10-31 21:45:20,121.4,23.58,4.6,9.1,4,花蓮縣政府南偏西方  50.3  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-10-31 21:29:11,121.41,23.58,4.0,10.4,3,花蓮縣政府南偏西方  50.6  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
小區域有感地震,2013-10-31 21:17:29,121.46,23.68,2.7,12.5,2,花蓮縣政府南偏西方  37.8  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 21:04:34,121.48,23.69,2.7,13.6,3,花蓮縣政府南偏西方  36.6  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
小區域有感地震,2013-10-31 20:52:46,121.39,23.59,3.3,9.1,2,花蓮縣政府南偏西方  50.2  公里 (位於花蓮縣光復鄉)(花蓮縣光復鄉)
