編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2013-01-31 10:24:29,121.79,24.32,2.5,7.3,2,花蓮縣政府北偏東方  40.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2013-01-31 02:43:17,120.96,23.15,3.6,4.3,2,臺東縣政府北偏西方  48.2  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2013-01-30 18:45:56,121.96,24.46,2.9,12.7,3,宜蘭縣政府東南方  36.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-30 17:35:39,121.51,23.23,3.7,38.0,2,臺東縣政府東北方  64.2  公里 (位於臺灣東部海域)(臺灣東部海域)
013   ,2013-01-29 04:41:23,121.47,23.95,2.9,17.8,3,花蓮縣政府西偏南方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
012   ,2013-01-28 23:20:20,121.74,24.18,3.1,12.2,3,花蓮縣政府北偏東方  24.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-01-28 10:10:20,120.97,23.15,3.2,5.3,2,臺東縣政府北偏西方  47.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2013-01-28 05:03:25,120.96,23.16,3.3,4.7,2,臺東縣政府北偏西方  48.6  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2013-01-28 04:36:38,120.98,24.35,3.6,7.0,2,苗栗縣政府東南方  28.7  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2013-01-28 00:21:28,121.96,24.45,3.3,12.5,3,宜蘭縣政府東南方  37.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-27 17:24:39,121.97,24.45,3.2,13.8,3,宜蘭縣政府東南方  37.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-26 02:20:32,121.46,23.9,2.5,17.2,2,花蓮縣政府西偏南方  19.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-01-22 07:02:55,121.75,24.01,3.7,6.9,2,花蓮縣政府東方  13.3  公里 (位於臺灣東部海域)(臺灣東部海域)
011   ,2013-01-21 03:09:46,122.52,24.7,5.6,108.2,3,宜蘭縣政府東方  76.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-20 16:25:34,121.52,24.04,2.4,16.6,2,花蓮縣政府西偏北方  11.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2013-01-20 06:06:56,121.63,24.06,3.1,9.0,2,花蓮縣政府北方  8.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2013-01-19 17:50:29,121.95,24.4,3.3,19.6,3,宜蘭縣政府南偏東方  41.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-19 08:30:17,121.97,24.41,4.2,47.7,3,宜蘭縣政府南偏東方  41.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-19 06:57:58,120.85,24.25,2.3,8.1,1,臺中市政府東偏北方  20.7  公里 (位於臺中市東勢區)(臺中市東勢區)
小區域有感地震,2013-01-18 15:14:04,120.97,23.17,3.6,6.1,3,臺東縣政府北偏西方  49.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2013-01-18 09:52:27,120.97,23.16,3.5,5.9,3,臺東縣政府北偏西方  48.0  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2013-01-18 01:38:33,121.98,24.45,3.1,14.0,2,宜蘭縣政府東南方  38.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-17 19:04:22,121.99,24.45,3.7,12.9,2,宜蘭縣政府東南方  38.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-17 16:43:47,121.99,24.44,3.3,14.0,3,宜蘭縣政府東南方  39.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-17 16:35:02,121.98,24.45,3.4,12.5,3,宜蘭縣政府東南方  38.2  公里 (位於臺灣東部海域)(臺灣東部海域)
010   ,2013-01-17 16:30:41,121.98,24.44,5.1,13.7,5,宜蘭縣政府東南方  39.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-17 13:15:34,121.27,22.85,4.1,42.3,2,臺東縣政府東北方  16.1  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2013-01-17 13:09:27,121.29,22.85,4.3,42.6,2,臺東縣政府東北方  17.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2013-01-17 09:57:09,120.36,23.1,3.1,16.6,2,臺南市政府東偏北方  21.6  公里 (位於臺南市山上區)(臺南市山上區)
小區域有感地震,2013-01-16 23:46:29,121.58,23.82,3.0,24.6,2,花蓮縣政府南偏西方  19.1  公里 (位於花蓮縣近海)(花蓮縣近海)
