編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-04-30 15:52:45,121.162,23.0982,3.5,13.6,2,臺東縣政府北方  38.0  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2023-04-30 05:44:29,121.461,23.9382,3.1,19.1,2,花蓮縣政府西南西方  17.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-04-27 16:15:20,121.527,23.466,4.3,36.6,3,花蓮縣政府南方  58.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-04-26 21:46:28,121.435,23.3207,3.7,25.9,2,臺東縣政府北北東方  69.1  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2023-04-26 17:03:48,120.43,23.2248,3.6,16.8,2,臺南市政府東北方  36.0  公里 (位於臺南市六甲區)(臺南市六甲區)
小區域有感地震,2023-04-26 10:40:20,121.893,24.4848,3.3,15.1,2,宜蘭縣政府南南東方  30.3  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-04-26 03:10:25,122.231,24.8238,4.5,109.7,1,宜蘭縣政府東方  48.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-04-25 02:31:52,121.894,24.2675,4.3,27.4,2,花蓮縣政府東北方  41.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-04-24 21:37:37,121.149,22.7948,3.2,6.5,2,臺東縣政府北方  4.4  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
034   ,2023-04-24 21:35:38,121.155,22.7998,4.4,5.8,4,臺東縣政府北方  5.0  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-04-24 21:14:23,121.153,22.7927,3.5,6.2,3,臺東縣政府北方  4.2  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-04-24 15:26:43,121.739,24.7013,3.7,9.2,3,宜蘭縣政府西南方  4.1  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
小區域有感地震,2023-04-24 15:12:08,121.295,22.7778,3.8,19.4,2,臺東縣政府東方  15.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-04-23 15:45:21,121.168,22.7958,3.3,5.9,2,臺東縣政府北北東方  4.9  公里 (位於臺東縣臺東市)(臺東縣臺東市)
小區域有感地震,2023-04-23 06:17:26,120.407,23.3208,3.3,12.4,3,臺南市政府東北方  42.9  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2023-04-22 23:30:51,121.741,24.3867,3.1,6.0,4,宜蘭縣政府南方  38.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-04-22 22:10:04,121.774,24.3385,3.1,7.2,2,宜蘭縣政府南方  43.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-04-22 16:03:46,121.734,24.3822,4.0,5.9,3,宜蘭縣政府南方  38.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-04-22 08:20:46,120.972,23.2607,3.8,5.3,3,臺東縣政府北北西方  58.9  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2023-04-21 19:44:44,121.506,23.4977,4.6,29.0,3,花蓮縣政府南南西方  55.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-04-20 05:41:31,121.471,23.7397,3.8,8.0,3,花蓮縣政府南南西方  31.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2023-04-19 15:49:08,121.297,23.3918,3.9,9.7,2,花蓮縣政府南南西方  74.1  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-04-19 14:11:17,121.141,23.0632,3.3,3.4,2,臺東縣政府北方  34.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2023-04-19 02:53:59,121.308,24.1637,3.7,7.2,3,花蓮縣政府西北西方  37.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-04-18 03:33:53,121.903,24.3555,4.7,42.0,3,宜蘭縣政府南南東方  43.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-04-18 02:21:33,120.924,24.0753,3.5,23.6,2,南投縣政府東北方  30.6  公里 (位於南投縣國姓鄉)(南投縣國姓鄉)
033   ,2023-04-17 16:49:04,121.67,24.3678,4.7,23.0,4,宜蘭縣政府南南西方  41.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-04-17 03:17:33,120.915,22.7537,4.2,7.8,2,臺東縣政府西方  24.3  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-04-16 18:44:29,121.081,22.9118,3.7,12.0,3,臺東縣政府北北西方  18.8  公里 (位於臺東縣鹿野鄉)(臺東縣鹿野鄉)
032   ,2023-04-16 11:26:56,121.396,23.743,4.3,20.0,4,花蓮縣政府西南方  35.7  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-04-14 23:38:16,120.944,22.5152,3.7,11.9,3,臺東縣政府西南方  34.0  公里 (位於臺東縣太麻里鄉)(臺東縣太麻里鄉)
小區域有感地震,2023-04-14 11:54:48,121.144,22.8003,3.4,5.7,3,臺東縣政府北方  5.1  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
031   ,2023-04-14 11:54:02,121.16,22.7907,4.2,6.3,4,臺東縣政府北北東方  4.1  公里 (位於臺東縣臺東市)(臺東縣臺東市)
小區域有感地震,2023-04-12 20:09:27,121.733,24.1812,3.2,10.5,2,花蓮縣政府北北東方  24.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-04-10 03:11:33,121.391,24.8547,3.5,9.1,2,新北市政府南南西方  19.0  公里 (位於新北市三峽區)(新北市三峽區)
小區域有感地震,2023-04-10 02:45:37,122.929,24.3178,5.2,43.5,2,宜蘭縣政府東南東方  126.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-04-10 02:26:49,121.191,23.03,3.7,10.1,2,臺東縣政府北方  30.7  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2023-04-10 01:35:19,121.404,23.7437,4.0,19.7,2,花蓮縣政府西南方  35.1  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
030   ,2023-04-09 13:19:09,121.535,24.636,4.6,62.6,2,宜蘭縣政府西南西方  25.4  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
029   ,2023-04-08 20:14:50,121.439,23.439,4.7,31.7,3,臺東縣政府北北東方  81.3  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2023-04-08 19:22:01,121.808,24.2997,4.1,12.7,3,花蓮縣政府北北東方  39.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-04-08 16:36:51,120.971,23.2692,4.0,5.1,4,臺東縣政府北北西方  59.9  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2023-04-08 14:36:19,121.723,24.1817,3.6,10.7,3,花蓮縣政府北北東方  23.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-04-08 08:56:31,121.348,23.207,3.9,17.7,3,臺東縣政府北北東方  54.0  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-04-07 23:22:50,121.545,24.1085,3.9,59.5,1,花蓮縣政府北北西方  15.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
028   ,2023-04-07 18:36:31,121.358,23.1968,4.7,17.1,3,臺東縣政府北北東方  53.3  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
027   ,2023-04-06 02:09:14,121.437,23.2958,4.4,25.9,4,臺東縣政府北北東方  66.7  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2023-04-05 21:32:39,121.727,24.182,3.4,10.9,3,花蓮縣政府北北東方  23.8  公里 (位於花蓮縣近海)(花蓮縣近海)
026   ,2023-04-05 00:34:27,121.463,23.9275,4.2,19.9,4,花蓮縣政府西南西方  17.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-04-04 06:36:25,120.799,23.132,3.7,5.0,3,高雄市政府東北方  75.5  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-04-04 05:59:43,121.705,24.4003,3.9,62.9,2,宜蘭縣政府南方  37.1  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
025   ,2023-04-01 04:02:17,120.956,24.4323,4.4,1.8,3,苗栗縣政府東南方  20.1  公里 (位於苗栗縣泰安鄉)(苗栗縣泰安鄉)
小區域有感地震,2023-04-01 04:00:51,120.644,22.873,4.3,16.6,3,屏東縣政府東北方  26.5  公里 (位於屏東縣三地門鄉)(屏東縣三地門鄉)
