編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-08-31 12:50:11,120.388,23.5325,3.7,9.3,2,嘉義縣政府東北方  12.7  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-08-31 12:49:45,120.385,23.526,3.8,9.9,2,嘉義縣政府東北方  12.0  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
063   ,2023-08-31 12:49:03,120.39,23.5268,4.5,8.9,4,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
062   ,2023-08-27 19:04:46,121.077,22.8935,4.2,9.6,3,臺東縣政府北北西方  17.1  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-08-27 13:10:29,121.47,24.4217,3.3,7.4,3,宜蘭縣政府西南方  45.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-08-26 15:59:41,120.385,23.5318,3.8,9.7,3,嘉義縣政府東北方  12.4  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-08-25 07:34:20,121.47,24.4168,3.9,7.2,4,宜蘭縣政府西南方  45.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-08-24 13:39:25,122.006,24.734,4.6,73.0,2,宜蘭縣政府東方  24.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-22 11:32:14,121.894,23.3307,4.0,33.4,1,花蓮縣政府南南東方  78.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-21 14:58:30,121.584,23.8208,3.9,21.9,2,花蓮縣政府南南西方  19.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-21 12:39:43,121.589,23.811,4.0,22.7,2,花蓮縣政府南方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-21 12:31:59,121.579,23.8122,3.7,22.1,1,花蓮縣政府南南西方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-20 15:10:42,121.562,23.5158,4.3,33.7,2,花蓮縣政府南方  53.0  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-17 11:52:14,121.296,22.8173,3.4,12.0,2,臺東縣政府東北東方  16.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
061   ,2023-08-16 22:58:53,120.39,23.5292,4.0,9.5,4,嘉義縣政府東北方  12.6  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
060   ,2023-08-16 01:09:18,121.673,24.1663,4.8,27.7,3,花蓮縣政府北北東方  20.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-08-15 15:59:45,122.065,23.4215,4.3,38.1,2,花蓮縣政府東南方  77.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-14 02:41:23,122.374,24.3982,4.6,53.8,1,宜蘭縣政府東南東方  72.1  公里 (位於臺灣東部海域)(臺灣東部海域)
059   ,2023-08-13 20:06:23,121.035,21.759,4.8,21.0,3,臺東縣政府南方  110.9  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2023-08-13 19:47:59,122.617,24.5637,4.5,97.0,1,宜蘭縣政府東方  88.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-13 09:43:10,121.473,20.5523,6.0,84.0,2,臺東縣政府南方  246.2  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2023-08-13 02:27:53,121.857,23.3617,4.2,28.3,2,花蓮縣政府南南東方  73.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-11 18:24:00,120.94,23.3045,4.3,3.9,2,高雄市政府東北方  99.4  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-08-11 17:52:20,121.573,23.794,3.2,7.5,3,花蓮縣政府南南西方  22.3  公里 (位於花蓮縣近海)(花蓮縣近海)
058   ,2023-08-10 10:02:17,121.949,24.7942,5.0,91.2,2,宜蘭縣政府東北東方  20.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-08 18:38:12,121.579,23.2655,4.6,40.0,2,臺東縣政府東北方  71.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-08 14:26:36,121.418,23.294,3.8,25.4,3,臺東縣政府北北東方  65.7  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2023-08-08 14:26:24,121.428,23.2988,4.0,27.2,2,臺東縣政府北北東方  66.6  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2023-08-06 13:12:41,121.801,24.5885,4.6,64.8,2,宜蘭縣政府南南東方  16.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
057   ,2023-08-04 20:52:03,121.569,21.804,4.4,10.0,4,臺東縣政府南南東方  113.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-08-04 20:51:08,121.672,21.8255,3.9,24.4,3,臺東縣政府南南東方  116.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-08-04 20:28:18,121.686,21.8325,4.2,25.1,3,臺東縣政府南南東方  116.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
056   ,2023-08-04 20:25:17,121.64,21.8367,5.0,21.4,4,臺東縣政府南南東方  113.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
055   ,2023-08-04 20:22:12,121.641,21.8388,5.0,20.3,4,臺東縣政府南南東方  113.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-08-02 13:11:17,121.494,23.1025,3.8,19.9,3,臺東縣政府東北方  52.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-08-01 00:38:56,121.629,23.9232,4.4,48.3,2,花蓮縣政府南方  7.6  公里 (位於花蓮縣近海)(花蓮縣近海)
