編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-07-31 00:44:34,121.971,25.3398,4.2,12.9,2,基隆市政府東北方  32.4  公里 (位於臺灣北部海域)(臺灣北部海域)
小區域有感地震,2023-07-28 21:17:54,121.889,24.7208,4.6,77.7,3,宜蘭縣政府東方  12.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-07-28 00:23:34,121.668,24.3775,3.5,23.7,3,宜蘭縣政府南南西方  40.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-07-27 10:42:55,121.347,22.6123,4.1,25.1,2,臺東縣政府東南方  25.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-26 04:01:10,121.453,23.9043,3.5,21.1,2,花蓮縣政府西南西方  19.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-07-25 05:23:50,121.266,23.0753,3.2,5.0,3,臺東縣政府北北東方  37.4  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2023-07-23 18:01:55,121.043,22.1997,3.8,9.5,2,臺東縣政府南方  62.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-23 00:40:32,121.616,24.0373,3.4,8.6,2,花蓮縣政府北方  5.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-07-23 00:40:26,121.641,24.0395,3.2,8.0,2,花蓮縣政府北北東方  5.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-07-22 21:35:59,121.637,24.0398,3.8,7.5,3,花蓮縣政府北北東方  5.7  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-07-22 21:28:33,121.58,23.9313,3.4,7.3,3,花蓮縣政府西南方  7.8  公里 (位於花蓮縣吉安鄉)(花蓮縣吉安鄉)
小區域有感地震,2023-07-22 21:22:47,121.622,24.0385,3.4,8.0,2,花蓮縣政府北方  5.3  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-07-21 14:14:40,121.55,23.7728,3.6,9.0,3,花蓮縣政府南南西方  25.2  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2023-07-18 22:09:43,121.443,23.306,3.4,28.5,3,臺東縣政府北北東方  68.0  公里 (位於臺東縣近海)(臺東縣近海)
054   ,2023-07-18 16:29:39,121.454,23.8827,4.2,21.1,4,花蓮縣政府西南西方  20.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
053   ,2023-07-15 15:50:51,121.317,23.4622,4.1,14.2,4,花蓮縣政府南南西方  66.2  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-07-14 10:39:14,121.965,24.7802,4.2,92.2,1,宜蘭縣政府東北東方  21.2  公里 (位於臺灣東部海域)(臺灣東部海域)
052   ,2023-07-14 10:09:27,121.306,23.4922,4.5,13.4,4,花蓮縣政府南南西方  63.8  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-07-13 18:34:13,121.586,23.7873,3.8,27.9,1,花蓮縣政府南方  22.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-07-13 18:03:34,121.453,23.9027,3.4,20.3,2,花蓮縣政府西南西方  19.6  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-07-13 14:37:59,120.7,23.4498,3.4,3.9,2,嘉義縣政府東方  41.6  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2023-07-11 19:42:07,121.517,24.0577,3.8,19.3,3,花蓮縣政府西北西方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-07-10 16:48:55,121.242,23.268,3.7,16.7,3,花蓮縣政府南南西方  88.9  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
051   ,2023-07-10 06:11:33,121.513,24.0522,5.3,20.1,4,花蓮縣政府西北西方  12.8  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-07-10 02:06:04,121.481,23.911,3.3,16.7,2,花蓮縣政府西南西方  16.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
050   ,2023-07-09 16:16:33,121.703,21.8703,4.5,23.9,4,臺東縣政府南南東方  113.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-09 15:52:51,121.618,21.891,4.3,20.5,3,臺東縣政府南南東方  107.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-09 13:27:52,121.429,21.8962,4.3,10.5,3,臺東縣政府南南東方  99.3  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-09 13:27:27,121.521,21.9018,3.9,17.9,3,臺東縣政府南南東方  101.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
049   ,2023-07-09 11:31:57,121.63,21.8707,4.6,21.0,4,臺東縣政府南南東方  109.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
048   ,2023-07-09 09:53:47,121.632,21.8807,4.5,20.3,4,臺東縣政府南南東方  108.8  公里 (位於臺灣東南部海域)(臺灣東南部海域)
047   ,2023-07-09 05:22:03,121.616,21.8738,5.3,27.0,4,臺東縣政府南南東方  108.7  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-09 04:26:31,121.612,21.8698,4.4,20.2,3,臺東縣政府南南東方  108.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-09 03:49:51,121.53,21.8918,4.5,14.0,3,臺東縣政府南南東方  103.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
046   ,2023-07-09 03:49:15,121.543,21.9185,4.7,16.9,4,臺東縣政府南南東方  101.1  公里 (位於臺灣東南部海域)(臺灣東南部海域)
045   ,2023-07-09 03:47:12,121.602,21.911,5.4,23.1,4,臺東縣政府南南東方  104.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-07-08 16:09:35,121.302,23.6295,3.9,4.3,3,花蓮縣政府西南方  51.5  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-07-07 21:51:22,120.368,23.5202,3.3,6.3,2,嘉義縣政府東北方  10.2  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-07-07 02:21:25,121.444,23.4187,4.4,37.0,2,臺東縣政府北北東方  79.4  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
044   ,2023-07-07 02:03:56,121.183,23.134,4.9,11.0,4,臺東縣政府北方  42.1  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2023-07-06 05:30:46,120.609,22.6732,3.6,19.6,2,屏東縣政府東方  12.4  公里 (位於屏東縣內埔鄉)(屏東縣內埔鄉)
小區域有感地震,2023-07-06 01:08:47,121.552,23.9967,4.1,13.0,4,花蓮縣政府西方  6.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-07-04 15:36:19,121.18,23.1323,3.9,16.5,2,臺東縣政府北方  41.9  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2023-07-04 14:02:07,121.777,24.3158,3.2,4.3,4,宜蘭縣政府南方  46.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
