編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-02-28 03:30:58,121.371,23.1842,4.1,18.7,2,臺東縣政府北北東方  52.6  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-02-26 14:22:31,121.61,24.3273,3.4,25.1,2,花蓮縣政府北方  37.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-02-26 00:03:17,121.308,22.4645,4.6,16.1,2,臺東縣政府南南東方  36.0  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-02-25 14:06:41,121.354,23.1872,3.2,17.0,1,臺東縣政府北北東方  52.2  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-02-23 07:55:14,121.728,23.9968,3.5,3.6,2,花蓮縣政府東方  11.0  公里 (位於臺灣東部海域)(臺灣東部海域)
014   ,2023-02-23 05:18:44,121.735,23.9918,4.6,6.9,3,花蓮縣政府東方  11.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-02-22 01:00:20,123.36,24.9502,5.4,140.5,2,宜蘭縣政府東方  163.2  公里 (位於臺灣東部海域)(臺灣東部海域)
013   ,2023-02-21 19:01:42,121.661,23.5173,4.8,31.3,3,花蓮縣政府南方  52.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-02-21 12:39:27,121.444,23.7442,3.9,12.2,3,花蓮縣政府西南方  32.7  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2023-02-21 12:29:05,121.928,24.4142,3.9,26.7,2,宜蘭縣政府南南東方  38.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-02-21 12:22:25,121.894,24.4282,4.2,26.0,3,宜蘭縣政府南南東方  36.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-02-21 07:39:35,121.436,23.7443,3.9,11.3,3,花蓮縣政府西南方  33.1  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
012   ,2023-02-19 07:32:33,121.634,24.67,4.6,54.6,3,宜蘭縣政府西南西方  14.7  公里 (位於宜蘭縣三星鄉)(宜蘭縣三星鄉)
011   ,2023-02-18 23:49:09,120.766,23.7087,5.1,21.4,4,南投縣政府南南東方  22.8  公里 (位於南投縣鹿谷鄉)(南投縣鹿谷鄉)
小區域有感地震,2023-02-18 16:34:22,120.869,22.2008,3.5,7.1,3,屏東縣政府東南方  66.2  公里 (位於屏東縣牡丹鄉)(屏東縣牡丹鄉)
小區域有感地震,2023-02-18 10:48:43,121.514,24.0752,3.7,20.6,3,花蓮縣政府西北方  14.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-02-17 15:07:55,121.763,24.2732,3.4,21.6,2,花蓮縣政府北北東方  34.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-02-17 09:35:06,121.479,23.945,3.9,18.4,3,花蓮縣政府西南西方  15.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
010   ,2023-02-17 09:22:50,121.47,23.943,4.6,18.0,4,花蓮縣政府西南西方  16.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-02-17 09:08:20,121.559,25.1615,3.3,4.7,3,臺北市政府北方  13.7  公里 (位於臺北市士林區)(臺北市士林區)
小區域有感地震,2023-02-16 08:30:18,120.573,22.8912,4.1,9.1,3,高雄市政府東北方  40.2  公里 (位於高雄市美濃區)(高雄市美濃區)
小區域有感地震,2023-02-13 15:34:58,121.248,23.2602,4.0,17.3,3,花蓮縣政府南南西方  89.4  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
