編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-11-28 00:45:27,121.845,24.4255,3.6,12.0,4,宜蘭縣政府南南東方  34.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-11-27 22:16:15,120.226,23.117,3.5,8.9,4,臺南市政府北北東方  14.5  公里 (位於臺南市安定區)(臺南市安定區)
小區域有感地震,2023-11-27 02:06:30,121.79,24.4103,3.6,20.2,3,宜蘭縣政府南方  35.6  公里 (位於宜蘭縣近海)(宜蘭縣近海)
083   ,2023-11-26 12:31:11,122.426,24.061,5.4,25.6,2,花蓮縣政府東方  82.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-26 12:11:44,122.417,24.0575,4.9,25.9,1,花蓮縣政府東方  81.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-24 16:33:51,121.412,23.7323,3.5,14.3,2,花蓮縣政府西南方  35.6  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
082   ,2023-11-23 12:26:27,121.542,23.1955,4.7,44.4,3,臺東縣政府東北方  63.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-23 03:53:19,121.051,24.729,2.2,6.7,1,新竹縣政府南南東方  11.5  公里 (位於新竹縣北埔鄉)(新竹縣北埔鄉)
小區域有感地震,2023-11-22 07:22:09,121.854,24.3782,3.9,46.4,2,宜蘭縣政府南南東方  40.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2023-11-21 23:22:38,120.959,22.5887,3.9,10.5,3,臺東縣政府西南方  27.0  公里 (位於臺東縣金峰鄉)(臺東縣金峰鄉)
小區域有感地震,2023-11-21 18:16:47,121.88,24.5105,3.5,10.7,2,宜蘭縣政府南南東方  27.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
081   ,2023-11-21 01:16:35,120.857,23.8193,4.6,28.9,4,南投縣政府東南東方  19.3  公里 (位於南投縣水里鄉)(南投縣水里鄉)
小區域有感地震,2023-11-20 00:40:15,121.596,24.2165,4.1,39.5,2,花蓮縣政府北方  25.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-11-19 00:58:07,119.982,22.2768,4.6,39.1,1,高雄市政府西南方  51.1  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2023-11-17 14:46:08,120.001,22.2915,4.4,38.3,1,高雄市政府西南方  48.6  公里 (位於臺灣西南部海域)(臺灣西南部海域)
小區域有感地震,2023-11-17 14:14:48,121.453,22.9868,4.0,20.0,4,臺東縣政府東北方  40.2  公里 (位於臺灣東南部海域)(臺灣東南部海域)
080   ,2023-11-17 05:00:27,121.586,21.9417,4.1,16.4,4,臺東縣政府南南東方  100.6  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-11-14 02:39:49,121.864,24.4192,3.8,22.9,2,宜蘭縣政府南南東方  36.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
079   ,2023-11-11 00:54:39,121.57,23.458,5.5,39.1,4,花蓮縣政府南方  59.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-11-10 20:05:03,121.335,23.068,4.2,36.9,2,臺東縣政府北北東方  39.5  公里 (位於臺東縣成功鎮)(臺東縣成功鎮)
小區域有感地震,2023-11-08 05:34:14,121.85,24.2873,4.1,15.5,2,花蓮縣政府東北方  40.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-07 17:58:45,120.396,23.529,3.2,8.9,2,嘉義縣政府東北方  13.1  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
小區域有感地震,2023-11-07 16:20:46,121.821,24.5267,3.7,8.4,4,宜蘭縣政府南南東方  23.4  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-11-07 02:52:08,121.531,23.64,3.9,26.7,1,花蓮縣政府南南西方  39.9  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-11-06 08:32:27,121.995,24.6232,4.2,64.7,2,宜蘭縣政府東南東方  26.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-11-05 07:10:38,120.394,23.5283,3.1,9.2,3,嘉義縣政府東北方  12.8  公里 (位於嘉義縣新港鄉)(嘉義縣新港鄉)
小區域有感地震,2023-11-05 06:04:13,121.513,24.0868,3.6,23.7,2,花蓮縣政府西北方  15.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-11-04 16:27:15,120.966,24.1928,3.6,35.1,1,臺中市政府東方  29.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2023-11-03 05:00:55,121.948,24.4135,4.1,29.6,1,宜蘭縣政府南南東方  39.9  公里 (位於臺灣東部海域)(臺灣東部海域)
