編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-01-29 23:15:18,120.798,23.2082,3.2,4.7,4,高雄市政府東北方  81.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-01-27 06:40:39,121.238,23.2665,3.5,16.8,2,花蓮縣政府南南西方  89.2  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-01-24 22:37:26,121.276,23.0717,3.7,7.7,3,臺東縣政府北北東方  37.3  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2023-01-24 12:17:01,121.291,23.4362,3.8,11.4,2,花蓮縣政府南南西方  70.0  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-01-22 06:13:07,121.913,24.4312,3.6,13.4,3,宜蘭縣政府南南東方  36.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-01-21 14:05:24,120.856,24.3787,3.6,5.4,2,苗栗縣政府南方  20.9  公里 (位於苗栗縣大湖鄉)(苗栗縣大湖鄉)
小區域有感地震,2023-01-21 14:04:30,121.241,23.2627,3.6,16.8,2,花蓮縣政府南南西方  89.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-01-21 08:05:34,121.767,23.7825,4.1,15.9,2,花蓮縣政府東南方  27.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-01-20 17:24:47,120.27,23.2468,3.1,14.6,2,臺南市政府北北東方  29.5  公里 (位於臺南市下營區)(臺南市下營區)
005   ,2023-01-20 10:56:26,121.516,24.0478,4.4,19.7,4,花蓮縣政府西北西方  12.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-01-20 02:43:10,121.777,24.0725,4.1,32.5,2,花蓮縣政府東北東方  18.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-01-19 10:09:11,121.163,23.0958,3.7,13.8,2,臺東縣政府北方  37.8  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
