編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2023-05-31 18:48:03,121.143,22.3535,4.4,32.2,2,臺東縣政府南方  44.5  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-05-30 14:36:49,121.249,22.9968,3.9,29.5,2,臺東縣政府北北東方  28.6  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2023-05-30 03:06:22,121.502,23.4457,4.2,28.3,1,花蓮縣政府南南西方  61.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-05-30 00:27:39,121.661,24.0693,4.0,27.8,3,花蓮縣政府北北東方  9.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-05-29 04:38:57,122.122,24.6682,4.0,6.0,3,宜蘭縣政府東方  37.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-05-27 20:22:23,121.403,24.4358,3.3,6.0,3,宜蘭縣政府西南方  48.9  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2023-05-27 19:06:38,121.056,24.745,2.3,9.1,2,新竹縣政府南南東方  10.1  公里 (位於新竹縣竹東鎮)(新竹縣竹東鎮)
小區域有感地震,2023-05-27 08:20:53,121.405,24.4288,3.9,6.1,4,宜蘭縣政府西南方  49.4  公里 (位於宜蘭縣大同鄉)(宜蘭縣大同鄉)
小區域有感地震,2023-05-27 03:56:17,121.678,23.9035,4.1,25.7,2,花蓮縣政府南南東方  11.4  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2023-05-22 04:25:44,121.738,24.377,3.4,6.2,3,宜蘭縣政府南方  39.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2023-05-21 15:13:39,121.274,23.636,3.9,3.8,2,花蓮縣政府西南方  52.8  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2023-05-16 06:28:43,121.518,21.9193,3.8,22.3,3,臺東縣政府南南東方  99.9  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2023-05-16 02:34:10,121.524,24.0562,4.0,17.9,3,花蓮縣政府西北方  12.1  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2023-05-14 07:19:19,120.292,23.3935,3.4,7.0,3,嘉義縣政府南方  7.3  公里 (位於嘉義縣鹿草鄉)(嘉義縣鹿草鄉)
036   ,2023-05-13 01:30:21,121.474,23.2118,4.7,30.3,4,臺東縣政府東北方  60.5  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2023-05-12 05:25:18,121.012,21.7288,4.6,31.9,2,臺東縣政府南方  114.5  公里 (位於臺灣南部海域)(臺灣南部海域)
小區域有感地震,2023-05-11 06:07:35,120.808,23.1093,3.8,5.4,3,高雄市政府東北方  74.2  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2023-05-08 17:23:12,122.667,24.6712,5.4,114.8,2,宜蘭縣政府東方  91.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-05-08 10:02:52,121.379,23.4078,4.3,30.8,2,花蓮縣政府南南西方  69.1  公里 (位於花蓮縣玉里鎮)(花蓮縣玉里鎮)
小區域有感地震,2023-05-07 23:54:58,121.937,24.8273,3.7,9.4,2,宜蘭縣政府東北東方  20.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-05-07 10:37:33,121.263,24.2268,3.3,9.2,2,南投縣政府東北東方  68.5  公里 (位於南投縣仁愛鄉)(南投縣仁愛鄉)
035   ,2023-05-04 23:38:20,121.301,23.4492,5.1,14.1,4,花蓮縣政府南南西方  68.3  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2023-05-04 16:55:21,121.731,23.7367,4.1,14.7,2,花蓮縣政府南南東方  30.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2023-05-04 16:15:46,120.917,22.7603,4.0,7.8,3,臺東縣政府西方  24.1  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2023-05-01 10:12:56,121.449,23.9077,3.9,20.1,4,花蓮縣政府西南西方  19.7  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
