編號,地震時間,經度,緯度,規模,深度,最大震度,位置
147   ,2022-09-30 22:37:20,121.288,22.8787,4.9,18.6,4,臺東縣政府東北方  19.6  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2022-09-30 21:17:57,121.346,22.8307,4.2,11.6,2,臺東縣政府東北東方  21.7  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2022-09-30 14:04:07,121.182,23.1468,4.0,4.8,4,臺東縣政府北方  43.5  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2022-09-30 04:27:58,121.805,24.347,3.5,19.3,3,宜蘭縣政府南方  42.7  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2022-09-30 04:21:56,121.801,24.346,3.9,20.5,3,宜蘭縣政府南方  42.8  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2022-09-30 02:33:36,121.805,24.3433,3.9,19.8,3,宜蘭縣政府南方  43.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2022-09-29 20:36:14,121.305,22.9217,4.0,20.3,2,臺東縣政府東北方  24.3  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2022-09-29 13:36:21,121.18,23.1435,3.7,14.4,2,臺東縣政府北方  43.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-28 19:19:39,121.381,24.3545,3.4,6.6,3,臺中市政府東北東方  75.2  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2022-09-28 13:13:09,121.453,23.1203,4.2,43.4,2,臺東縣政府東北方  51.0  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2022-09-28 00:59:34,121.245,22.9403,3.5,9.1,4,臺東縣政府北北東方  22.7  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2022-09-27 19:13:43,121.245,22.9365,3.6,9.5,4,臺東縣政府北北東方  22.3  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
146   ,2022-09-27 19:11:09,121.245,22.933,4.3,8.8,4,臺東縣政府北北東方  21.9  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2022-09-27 17:21:04,121.183,23.1392,3.5,4.2,4,臺東縣政府北方  42.7  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-27 01:55:28,121.2,23.1657,3.6,5.3,4,花蓮縣政府南南西方  100.9  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-26 15:59:31,121.286,23.6188,3.6,5.9,2,花蓮縣政府西南方  53.5  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2022-09-26 04:39:20,121.189,23.1433,3.7,6.2,4,臺東縣政府北方  43.2  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
小區域有感地震,2022-09-26 03:50:21,121.435,23.2632,4.2,33.4,3,臺東縣政府北北東方  63.4  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2022-09-25 23:06:32,121.485,23.513,4.1,3.9,2,花蓮縣政府南南西方  54.7  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
145   ,2022-09-24 15:32:05,121.24,23.2725,4.3,17.2,3,花蓮縣政府南南西方  88.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-24 10:23:30,120.735,23.1448,3.8,4.9,4,高雄市政府東北方  72.5  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2022-09-24 06:58:04,121.285,23.4058,3.6,9.6,2,花蓮縣政府南南西方  73.3  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-23 23:59:22,121.892,24.7872,4.1,8.5,3,宜蘭縣政府東北東方  14.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2022-09-23 18:52:42,121.281,23.4177,3.7,21.7,1,花蓮縣政府南南西方  72.3  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-23 10:14:33,121.318,23.4772,3.7,8.7,4,花蓮縣政府南南西方  64.7  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-23 09:57:19,121.217,22.903,4.0,9.1,3,臺東縣政府北北東方  17.7  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
144   ,2022-09-23 02:54:21,121.214,22.9007,4.5,9.4,4,臺東縣政府北北東方  17.4  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2022-09-22 22:16:57,121.293,22.9225,3.6,2.2,3,臺東縣政府東北方  23.6  公里 (位於臺東縣近海)(臺東縣近海)
143   ,2022-09-22 22:15:49,121.274,22.9553,4.0,2.8,4,臺東縣政府北北東方  25.5  公里 (位於臺東縣東河鄉)(臺東縣東河鄉)
小區域有感地震,2022-09-22 15:54:26,120.717,23.1702,3.6,7.7,2,高雄市政府東北方  73.7  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2022-09-22 11:58:03,121.164,23.0987,4.1,14.8,2,臺東縣政府北方  38.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-22 09:04:46,121.233,23.2687,4.3,17.0,3,花蓮縣政府南南西方  89.2  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-22 03:35:30,121.485,23.5272,4.1,17.8,2,花蓮縣政府南南西方  53.2  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2022-09-22 01:50:42,121.273,22.9223,3.7,17.0,2,臺東縣政府東北方  22.4  公里 (位於臺東縣近海)(臺東縣近海)
小區域有感地震,2022-09-21 21:06:31,121.074,22.911,3.9,7.4,3,臺東縣政府北北西方  19.0  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2022-09-21 18:21:12,121.384,23.2973,3.8,19.3,2,臺東縣政府北北東方  64.6  公里 (位於臺東縣長濱鄉)(臺東縣長濱鄉)
小區域有感地震,2022-09-21 13:28:36,121.183,23.111,3.5,7.0,4,臺東縣政府北方  39.6  公里 (位於臺東縣池上鄉)(臺東縣池上鄉)
142   ,2022-09-21 09:13:44,121.151,23.0675,4.7,14.1,3,臺東縣政府北方  34.6  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-21 09:06:33,121.164,23.0935,3.5,13.7,2,臺東縣政府北方  37.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-21 07:31:33,121.179,23.1365,3.8,14.6,3,臺東縣政府北方  42.3  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-21 06:08:08,121.243,23.2718,3.3,17.5,2,花蓮縣政府南南西方  88.5  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
小區域有感地震,2022-09-21 04:07:50,121.246,23.2645,3.5,17.3,2,花蓮縣政府南南西方  89.1  公里 (位於花蓮縣卓溪鄉)(花蓮縣卓溪鄉)
141   ,2022-09-21 02:42:02,121.073,22.8955,4.4,8.8,4,臺東縣政府北北西方  17.5  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
140   ,2022-09-21 01:30:41,121.184,23.1445,4.1,14.4,4,臺東縣政府北方  43.3  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-20 14:41:03,121.183,23.1433,4.1,17.3,2,臺東縣政府北方  43.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2022-09-20 14:39:20,121.353,23.5212,4.0,6.6,4,花蓮縣政府南南西方  58.7  公里 (位於花蓮縣瑞穗鄉)(花蓮縣瑞穗鄉)
