編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2022-01-30 15:01:07,121.901,24.3997,3.5,21.7,2,宜蘭縣政府南南東方  39.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-01-30 04:45:38,121.182,24.8925,3.0,7.6,2,桃園市政府西南方  16.4  公里 (位於桃園市龍潭區)(桃園市龍潭區)
小區域有感地震,2022-01-30 00:30:55,121.183,24.892,3.7,8.8,4,桃園市政府西南方  16.3  公里 (位於桃園市龍潭區)(桃園市龍潭區)
小區域有感地震,2022-01-29 01:26:35,121.811,22.6753,4.3,35.2,2,臺東縣政府東方  68.4  公里 (位於臺灣東南部海域)(臺灣東南部海域)
小區域有感地震,2022-01-27 03:28:23,121.751,24.4482,3.8,8.4,4,宜蘭縣政府南方  31.3  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
007   ,2022-01-25 22:35:53,121.951,24.6282,5.1,64.7,3,宜蘭縣政府東南東方  22.2  公里 (位於宜蘭縣近海)(宜蘭縣近海)
006   ,2022-01-23 16:22:38,121.9,24.4467,4.0,14.2,3,宜蘭縣政府南南東方  34.4  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2022-01-19 03:10:06,122.15,21.3248,5.6,190.4,2,臺東縣政府東南方  189.0  公里(臺東縣政府東南方  189.0  公里)
005   ,2022-01-18 03:06:35,121.457,23.9252,4.0,18.3,3,花蓮縣政府西南西方  18.2  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2022-01-16 17:23:29,121.679,24.7663,4.1,77.1,1,宜蘭縣政府西北西方  9.3  公里 (位於宜蘭縣員山鄉)(宜蘭縣員山鄉)
004   ,2022-01-16 16:15:41,122.248,24.1843,5.6,55.5,3,花蓮縣政府東北東方  67.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-01-12 08:43:23,122.226,24.4963,4.9,68.9,2,宜蘭縣政府東南東方  53.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-01-09 08:14:33,121.325,24.8685,3.3,11.5,2,桃園市政府南方  14.0  公里 (位於桃園市大溪區)(桃園市大溪區)
003   ,2022-01-08 05:12:19,120.843,24.2072,4.7,33.2,4,臺中市政府東北東方  18.3  公里 (位於臺中市東勢區)(臺中市東勢區)
小區域有感地震,2022-01-07 11:02:08,121.783,24.5635,3.9,65.7,1,宜蘭縣政府南方  18.7  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2022-01-06 16:45:30,121.312,23.1167,3.9,15.2,2,花蓮縣政府南南西方  101.8  公里 (位於花蓮縣富里鄉)(花蓮縣富里鄉)
002   ,2022-01-05 21:54:03,120.671,23.4288,4.0,10.9,4,嘉義縣政府東方  38.7  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
小區域有感地震,2022-01-05 21:11:36,122.458,24.026,5.1,30.7,2,花蓮縣政府東方  85.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-01-04 07:17:29,122.155,24.0757,5.2,24.1,2,花蓮縣政府東方  55.2  公里 (位於臺灣東部海域)(臺灣東部海域)
001   ,2022-01-03 17:46:37,122.171,24.0203,6.0,22.4,4,花蓮縣政府東方  56.1  公里 (位於臺灣東部海域)(臺灣東部海域)
