編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2022-02-26 00:42:23,121.746,24.2438,4.4,62.4,2,花蓮縣政府北北東方  30.8  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2022-02-20 18:49:43,122.444,24.0097,5.1,28.9,2,花蓮縣政府東方  83.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-02-20 14:13:49,121.753,24.2643,4.0,11.4,2,花蓮縣政府北北東方  33.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2022-02-18 22:27:20,121.775,24.0395,4.1,48.9,2,花蓮縣政府東北東方  16.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-02-18 10:05:26,121.885,24.4535,3.7,46.2,2,宜蘭縣政府南南東方  33.1  公里 (位於宜蘭縣近海)(宜蘭縣近海)
013   ,2022-02-16 13:41:59,121.457,23.918,4.4,20.8,4,花蓮縣政府西南西方  18.5  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2022-02-16 11:35:38,121.742,24.423,3.8,34.5,2,宜蘭縣政府南方  34.2  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2022-02-12 02:19:31,122.249,24.0372,4.4,22.2,1,花蓮縣政府東方  64.1  公里 (位於臺灣東部海域)(臺灣東部海域)
012   ,2022-02-12 00:43:13,122.272,24.0317,5.6,26.4,3,花蓮縣政府東方  66.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-02-11 20:51:29,122.231,24.048,4.9,20.9,1,花蓮縣政府東方  62.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2022-02-11 11:01:01,121.929,24.4112,4.4,33.4,2,宜蘭縣政府南南東方  39.2  公里 (位於臺灣東部海域)(臺灣東部海域)
