編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2016-01-25 15:01:00,121.7,23.77,3.3,25.8,1,花蓮縣政府南偏東方  25.9  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-23 12:02:10,122.35,24.62,4.0,11.4,2,宜蘭縣政府東方  60.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-23 04:16:02,121.47,23.93,3.0,15.1,3,花蓮縣政府西偏南方  16.9  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-01-22 04:37:28,122.31,24.96,4.4,14.0,2,基隆市政府東偏南方  59.9  公里(基隆市政府東偏南方  59.9  公里)
小區域有感地震,2016-01-20 23:35:46,121.33,22.77,4.2,29.7,3,臺東縣政府東方  18.7  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-19 20:04:06,121.57,23.9,3.7,9.7,3,花蓮縣政府南偏西方  11.8  公里 (位於花蓮縣壽豐鄉)(花蓮縣壽豐鄉)
小區域有感地震,2016-01-19 13:35:06,121.32,22.78,3.2,27.9,2,臺東縣政府東方  17.7  公里 (位於臺灣東部海域)(臺灣東部海域)
004   ,2016-01-19 10:13:26,121.31,22.79,5.8,29.7,5,臺東縣政府東方  17.0  公里(臺東縣政府東方  17.0  公里)
小區域有感地震,2016-01-18 23:45:15,120.49,23.23,3.4,12.7,2,嘉義市政府南方  28.3  公里 (位於臺南市東山區)(臺南市東山區)
小區域有感地震,2016-01-16 10:46:30,120.45,23.46,3.2,11.4,3,嘉義市政府南偏西方  2.5  公里 (位於嘉義市東區)(嘉義市東區)
小區域有感地震,2016-01-16 00:27:20,121.76,24.49,3.9,42.9,2,宜蘭縣政府南方  26.9  公里(宜蘭縣政府南方  26.9  公里)
小區域有感地震,2016-01-15 07:13:45,121.64,24.07,2.7,8.9,3,花蓮縣政府北偏東方  9.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-01-14 23:27:50,120.49,23.42,2.8,10.3,2,嘉義市政府南偏東方  8.0  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
小區域有感地震,2016-01-14 01:22:37,121.83,24.11,4.4,10.5,3,花蓮縣政府東偏北方  24.6  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-14 01:11:46,121.84,24.11,4.4,6.5,2,花蓮縣政府東偏北方  25.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-13 20:53:12,121.24,24.75,3.1,9.4,1,新竹縣政府東偏南方  24.0  公里(新竹縣政府東偏南方  24.0  公里)
小區域有感地震,2016-01-13 17:06:57,120.49,23.41,3.6,9.7,2,嘉義市政府南偏東方  8.2  公里 (位於嘉義縣中埔鄉)(嘉義縣中埔鄉)
003   ,2016-01-11 12:52:57,121.53,23.43,5.3,33.2,4,花蓮縣政府南方  62.4  公里(花蓮縣政府南方  62.4  公里)
小區域有感地震,2016-01-10 18:46:18,121.99,24.18,4.4,30.7,2,花蓮縣政府東偏北方  43.5  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-08 21:17:26,121.63,23.79,3.5,33.9,1,花蓮縣政府南方  22.5  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-01-08 12:23:28,121.63,23.98,3.8,24.2,2,花蓮縣政府東偏南方  1.6  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-01-06 17:12:14,121.76,24.33,3.3,6.0,4,花蓮縣政府北偏東方  39.8  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-01-06 16:05:37,121.95,24.57,3.6,49.0,2,宜蘭縣政府東南方  25.5  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-01-05 10:35:55,121.9,24.45,3.6,23.1,3,宜蘭縣政府南偏東方  34.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-01-05 01:20:00,121.39,21.57,4.9,91.0,2,臺東縣政府南偏東方  133.8  公里(臺東縣政府南偏東方  133.8  公里)
小區域有感地震,2016-01-05 00:12:15,121.9,24.37,2.9,16.7,2,宜蘭縣政府南偏東方  42.0  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-01-04 00:00:09,121.93,24.38,4.0,29.6,3,宜蘭縣政府南偏東方  42.3  公里 (位於臺灣東部海域)(臺灣東部海域)
002   ,2016-01-03 22:01:30,122.08,24.6,4.9,66.4,2,宜蘭縣政府東偏南方  35.4  公里(宜蘭縣政府東偏南方  35.4  公里)
001   ,2016-01-02 09:25:36,121.42,23.74,3.9,20.5,3,花蓮縣政府西南方  33.9  公里 (位於花蓮縣萬榮鄉)(花蓮縣萬榮鄉)
小區域有感地震,2016-01-01 14:23:25,121.48,24.01,2.8,16.8,2,花蓮縣政府西方  14.3  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-01-01 06:33:55,121.08,24.76,2.3,7.5,3,新竹縣政府東南方  10.0  公里 (位於新竹縣芎林鄉)(新竹縣芎林鄉)
