編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2016-03-30 13:55:04,121.71,24.33,2.9,16.1,2,花蓮縣政府北偏東方  38.6  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-03-30 09:32:40,121.49,23.47,3.8,26.4,1,花蓮縣政府南偏西方  59.5  公里 (位於花蓮縣豐濱鄉)(花蓮縣豐濱鄉)
小區域有感地震,2016-03-28 16:07:59,121.13,22.8,4.9,26.9,3,臺東縣政府北偏西方  5.4  公里 (位於臺東縣卑南鄉)(臺東縣卑南鄉)
小區域有感地震,2016-03-28 08:09:28,121.69,24.57,3.6,39.2,2,宜蘭縣政府南偏西方  19.6  公里(宜蘭縣政府南偏西方  19.6  公里)
小區域有感地震,2016-03-27 17:56:20,120.71,23.58,2.9,16.2,2,雲林縣政府東南方  23.1  公里 (位於雲林縣古坑鄉)(雲林縣古坑鄉)
小區域有感地震,2016-03-26 19:15:00,120.93,22.82,3.2,7.7,2,臺東縣政府西偏北方  24.2  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2016-03-26 14:05:33,120.57,22.93,3.3,15.3,2,屏東縣政府北偏東方  29.0  公里 (位於高雄市美濃區)(高雄市美濃區)
小區域有感地震,2016-03-26 00:53:31,121.91,24.4,3.2,19.1,3,宜蘭縣政府南偏東方  39.1  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-03-25 03:27:18,121.03,24.74,1.6,6.2,1,新竹市政府東南方  10.2  公里 (位於新竹縣寶山鄉)(新竹縣寶山鄉)
小區域有感地震,2016-03-24 23:05:24,121.01,22.33,4.0,11.0,2,臺東縣政府南偏西方  49.0  公里(臺東縣政府南偏西方  49.0  公里)
小區域有感地震,2016-03-24 22:21:53,120.97,23.14,3.3,6.6,3,臺東縣政府北偏西方  46.2  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-03-24 21:01:42,120.96,23.13,3.4,4.2,2,臺東縣政府北偏西方  46.1  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-03-24 20:32:10,120.97,23.13,3.3,2.9,2,臺東縣政府北偏西方  45.5  公里 (位於臺東縣海端鄉)(臺東縣海端鄉)
小區域有感地震,2016-03-24 17:58:16,121.03,22.32,4.2,9.5,2,臺東縣政府南偏西方  49.8  公里(臺東縣政府南偏西方  49.8  公里)
小區域有感地震,2016-03-24 17:48:08,121.9,23.71,4.1,39.1,2,花蓮縣政府東南方  42.4  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-03-24 00:10:44,120.93,22.82,3.9,8.1,3,臺東縣政府西偏北方  24.1  公里 (位於臺東縣延平鄉)(臺東縣延平鄉)
小區域有感地震,2016-03-23 21:44:17,121.71,24.33,3.7,16.0,4,花蓮縣政府北偏東方  38.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-03-22 22:00:39,120.73,23.55,3.5,8.6,2,雲林縣政府東南方  26.4  公里 (位於嘉義縣阿里山鄉)(嘉義縣阿里山鄉)
022   ,2016-03-22 02:34:52,120.99,22.32,4.3,11.8,4,臺東縣政府南偏西方  51.5  公里(臺東縣政府南偏西方  51.5  公里)
小區域有感地震,2016-03-21 20:22:42,121.05,24.24,4.1,4.7,3,臺中市政府東偏北方  39.7  公里 (位於臺中市和平區)(臺中市和平區)
小區域有感地震,2016-03-21 10:34:20,120.29,22.98,3.2,24.6,2,臺南市政府東方  10.7  公里 (位於臺南市關廟區)(臺南市關廟區)
小區域有感地震,2016-03-20 20:15:34,120.45,23.46,2.5,12.0,1,嘉義市政府南偏西方  2.5  公里 (位於嘉義市東區)(嘉義市東區)
小區域有感地震,2016-03-20 13:14:47,121.97,24.52,3.4,11.0,3,宜蘭縣政府東南方  31.3  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-03-19 13:20:38,121.64,24.06,2.1,8.0,2,花蓮縣政府北偏東方  8.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-03-19 11:18:26,121.34,22.59,3.7,25.3,2,臺東縣政府東南方  27.2  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-03-19 02:11:15,120.87,23.1,3.9,5.4,3,臺東縣政府西北方  47.7  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-03-18 11:34:27,120.79,22.73,4.0,27.0,1,屏東縣政府東方  31.8  公里 (位於屏東縣霧台鄉)(屏東縣霧台鄉)
小區域有感地震,2016-03-16 03:41:17,121.43,23.73,3.3,18.1,1,花蓮縣政府西南方  34.6  公里 (位於花蓮縣鳳林鎮)(花蓮縣鳳林鎮)
小區域有感地震,2016-03-14 21:38:29,121.74,24.33,3.1,5.7,4,花蓮縣政府北偏東方  39.0  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-03-14 12:45:25,121.77,24.2,3.5,9.4,3,花蓮縣政府東北方  27.8  公里 (位於臺灣東部海域)(臺灣東部海域)
小區域有感地震,2016-03-14 11:14:37,120.77,23.1,3.7,6.9,4,嘉義市政府東南方  52.9  公里 (位於高雄市桃源區)(高雄市桃源區)
小區域有感地震,2016-03-13 19:17:18,121.64,24.24,3.7,53.8,2,花蓮縣政府北方  27.4  公里 (位於花蓮縣秀林鄉)(花蓮縣秀林鄉)
小區域有感地震,2016-03-13 06:02:22,121.64,24.07,3.0,9.5,2,花蓮縣政府北偏東方  9.2  公里 (位於花蓮縣近海)(花蓮縣近海)
小區域有感地震,2016-03-12 09:19:35,121.76,24.41,3.1,15.5,4,宜蘭縣政府南方  35.9  公里 (位於宜蘭縣南澳鄉)(宜蘭縣南澳鄉)
小區域有感地震,2016-03-10 22:13:16,120.46,23.56,3.3,11.0,3,嘉義市政府北方  8.3  公里 (位於嘉義縣民雄鄉)(嘉義縣民雄鄉)
小區域有感地震,2016-03-09 00:23:10,121.9,24.45,3.0,21.9,2,宜蘭縣政府南偏東方  34.0  公里 (位於宜蘭縣近海)(宜蘭縣近海)
小區域有感地震,2016-03-08 23:43:37,121.96,24.4,3.7,19.3,4,宜蘭縣政府南偏東方  42.0  公里 (位於臺灣東部海域)(臺灣東部海域)
