編號,地震時間,經度,緯度,規模,深度,最大震度,位置
211   ,2000-09-30 07:41:22,120.85,23.06,4.7,6.3,4,高雄桃源地震站東南方  13.8  公里(高雄桃源地震站東南方  13.8  公里)
210   ,2000-09-30 03:48:39,121.01,23.17,4.4,7.1,2,台東利稻地震站西南方  2.4  公里(台東利稻地震站西南方  2.4  公里)
209   ,2000-09-28 18:48:02,121.42,24.24,4.1,9.7,4,花蓮秀林地震站西北方  25.5  公里(花蓮秀林地震站西北方  25.5  公里)
208   ,2000-09-28 17:19:38,121.43,24.24,3.6,9.8,3,花蓮秀林地震站西北方  25.2  公里(花蓮秀林地震站西北方  25.2  公里)
小區域有感地震,2000-09-27 19:21:26,121.6,23.4,4.3,26.8,2,花蓮玉里地震站東方  30.5  公里(花蓮玉里地震站東方  30.5  公里)
207   ,2000-09-27 01:16:39,120.02,23.36,4.5,13.7,3,台南佳里地震站西北方  27.7  公里(台南佳里地震站西北方  27.7  公里)
206   ,2000-09-26 19:03:47,121.59,24.17,3.3,15.8,3,花蓮秀林地震站北方  10.1  公里(花蓮秀林地震站北方  10.1  公里)
小區域有感地震,2000-09-26 12:48:46,120.93,23.36,3.2,6.0,1,台東利稻地震站北偏西方  21.9  公里(台東利稻地震站北偏西方  21.9  公里)
小區域有感地震,2000-09-26 05:08:04,121.45,22.07,2.9,8.3,3,台東蘭嶼地震站西偏北方  12.0  公里(台東蘭嶼地震站西偏北方  12.0  公里)
小區域有感地震,2000-09-26 04:38:57,121.46,22.0,4.0,13.1,4,台東蘭嶼地震站西偏南  11.2  公里(台東蘭嶼地震站西偏南  11.2  公里)
205   ,2000-09-26 01:30:36,121.67,24.07,3.7,7.1,2,花蓮秀林地震站東方  6.5  公里(花蓮秀林地震站東方  6.5  公里)
204   ,2000-09-26 01:29:00,121.64,24.08,3.2,8.8,2,花蓮秀林地震站東方  3.9  公里(花蓮秀林地震站東方  3.9  公里)
203   ,2000-09-26 01:28:03,121.64,24.08,3.8,8.6,3,花蓮秀林地震站東方  3.9  公里(花蓮秀林地震站東方  3.9  公里)
小區域有感地震,2000-09-25 14:33:10,121.4,22.06,4.4,3.7,4,台東蘭嶼地震站西方  16.5  公里(台東蘭嶼地震站西方  16.5  公里)
