編號,地震時間,經度,緯度,規模,深度,最大震度,位置
019   ,2000-01-31 10:57:25,120.46,23.5,3.9,10.6,4,嘉義市地震站東方  3.1  公里(嘉義市地震站東方  3.1  公里)
018   ,2000-01-31 04:21:55,121.07,23.99,4.8,4.9,3,台中德基地震站南偏西方  30.4  公里(台中德基地震站南偏西方  30.4  公里)
017   ,2000-01-28 14:52:58,120.19,23.17,3.5,13.6,4,台南佳里地震站西方  .9  公里(台南佳里地震站西方  .9  公里)
016   ,2000-01-23 20:42:28,120.55,23.32,4.5,9.9,4,台南東山地震站東北方  7.7  公里(台南東山地震站東北方  7.7  公里)
015   ,2000-01-21 09:36:24,121.54,24.03,4.1,20.0,4,花蓮秀林地震站西南方  9.2  公里(花蓮秀林地震站西南方  9.2  公里)
014   ,2000-01-21 01:42:09,121.26,23.62,4.9,4.7,4,花蓮西林地震站西南方  28.3  公里(花蓮西林地震站西南方  28.3  公里)
013   ,2000-01-17 04:39:54,120.97,24.4,4.1,3.8,3,苗栗三義地震站東方  20.0  公里(苗栗三義地震站東方  20.0  公里)
012   ,2000-01-17 04:22:05,120.96,24.41,4.7,5.8,3,苗栗三義地震站東方  19.2  公里(苗栗三義地震站東方  19.2  公里)
011   ,2000-01-15 19:05:38,120.92,23.35,4.5,2.2,2,台東利稻地震站西北方  20.9  公里(台東利稻地震站西北方  20.9  公里)
010   ,2000-01-12 13:47:54,121.08,24.31,4.5,16.6,3,台中德基地震站西北方  10.5  公里(台中德基地震站西北方  10.5  公里)
009   ,2000-01-11 16:23:40,120.09,23.22,3.9,11.2,4,台南佳里地震站西偏北方  12.7  公里(台南佳里地震站西偏北方  12.7  公里)
008   ,2000-01-09 20:06:49,121.1,23.9,4.3,21.6,2,花蓮西林地震站西偏北方  35.9  公里(花蓮西林地震站西偏北方  35.9  公里)
007   ,2000-01-09 02:27:56,121.03,24.42,4.0,7.8,2,台中德基地震站西北方  23.5  公里(台中德基地震站西北方  23.5  公里)
006   ,2000-01-06 07:21:13,120.97,23.77,4.6,26.2,3,南投名間地震站東偏南方  31.1  公里(南投名間地震站東偏南方  31.1  公里)
005   ,2000-01-06 07:17:06,120.97,23.77,4.8,26.8,4,南投名間地震站東偏南方  30.7  公里(南投名間地震站東偏南方  30.7  公里)
004   ,2000-01-04 06:59:13,121.47,24.08,4.3,11.1,3,花蓮秀林地震站西方  14.0  公里(花蓮秀林地震站西方  14.0  公里)
003   ,2000-01-03 10:20:08,122.0,22.88,5.5,14.0,3,台東成功地震站東偏南方  68.5  公里(台東成功地震站東偏南方  68.5  公里)
002   ,2000-01-01 09:53:55,120.71,24.0,3.3,11.6,3,南投名間地震站北方  13.9  公里(南投名間地震站北方  13.9  公里)
001   ,2000-01-01 01:49:06,121.03,23.98,3.8,10.3,2,台中德基地震站南偏西方  32.9  公里(台中德基地震站南偏西方  32.9  公里)
