編號,地震時間,經度,緯度,規模,深度,最大震度,位置
062   ,2000-04-30 09:19:05,120.47,22.75,4.1,26.5,3,屏東市地震站北偏西方  8.2  公里(屏東市地震站北偏西方  8.2  公里)
061   ,2000-04-29 17:35:52,121.45,23.07,4.4,45.7,4,台東成功地震站東偏南方  8.1  公里(台東成功地震站東偏南方  8.1  公里)
060   ,2000-04-29 15:46:55,121.22,24.25,4.5,16.6,3,台中德基地震站東方  5.9  公里(台中德基地震站東方  5.9  公里)
059   ,2000-04-29 03:22:34,120.46,23.58,3.8,14.3,3,嘉義市地震站北偏東方  10.0  公里(嘉義市地震站北偏東方  10.0  公里)
058   ,2000-04-28 12:33:23,121.98,24.83,4.4,10.2,2,宜蘭市地震站東偏北方  23.4  公里(宜蘭市地震站東偏北方  23.4  公里)
057   ,2000-04-26 08:06:29,120.63,23.4,3.8,14.6,2,嘉義大埔地震站北方  17.4  公里(嘉義大埔地震站北方  17.4  公里)
056   ,2000-04-26 04:23:34,120.94,23.41,4.7,3.6,3,台東利稻地震站北偏西方  26.3  公里(台東利稻地震站北偏西方  26.3  公里)
055   ,2000-04-19 22:04:18,121.03,24.28,5.2,12.8,4,台中德基地震站西偏北方  13.5  公里(台中德基地震站西偏北方  13.5  公里)
054   ,2000-04-18 06:29:20,121.44,23.95,3.8,11.1,3,花蓮西林地震站北方  15.4  公里(花蓮西林地震站北方  15.4  公里)
053   ,2000-04-14 09:36:38,122.51,24.22,5.2,48.3,2,宜蘭蘇澳地震站東偏南方  78.7  公里(宜蘭蘇澳地震站東偏南方  78.7  公里)
052   ,2000-04-12 05:58:17,120.55,23.51,3.5,12.0,4,嘉義市地震站東方  11.7  公里(嘉義市地震站東方  11.7  公里)
051   ,2000-04-08 10:41:43,120.85,22.71,4.9,41.6,4,台東市地震站西方  31.4  公里(台東市地震站西方  31.4  公里)
050   ,2000-04-03 10:43:22,120.72,23.88,4.0,7.6,5,南投名間地震站東偏北方  2.5  公里(南投名間地震站東偏北方  2.5  公里)
049   ,2000-04-02 19:02:50,121.06,23.88,4.5,23.9,3,南投名間地震站東方  37.1  公里(南投名間地震站東方  37.1  公里)
