編號,地震時間,經度,緯度,規模,深度,最大震度,位置
小區域有感地震,2000-11-30 01:15:04,121.07,24.39,4.2,5.6,3,台中德基地震站北偏西方  18.8  公里(台中德基地震站北偏西方  18.8  公里)
254   ,2000-11-29 21:41:40,121.77,23.86,4.6,17.0,4,花蓮市地震站東南方  20.8  公里(花蓮市地震站東南方  20.8  公里)
253   ,2000-11-29 19:00:33,121.77,23.86,5.2,15.3,4,花蓮市地震站東南方  20.5  公里(花蓮市地震站東南方  20.5  公里)
252   ,2000-11-29 04:26:24,121.49,23.94,3.1,20.3,3,花蓮市地震站西偏南  13.7  公里(花蓮市地震站西偏南  13.7  公里)
251   ,2000-11-25 15:11:02,121.58,24.15,2.9,17.0,3,花蓮秀林地震站北偏西方  7.9  公里(花蓮秀林地震站北偏西方  7.9  公里)
小區域有感地震,2000-11-24 02:41:47,120.54,23.36,3.6,12.4,2,台南東山地震站北偏東方  11.4  公里(台南東山地震站北偏東方  11.4  公里)
250   ,2000-11-22 21:38:37,120.42,23.55,3.5,11.2,2,嘉義市地震站北偏西方  5.7  公里(嘉義市地震站北偏西方  5.7  公里)
249   ,2000-11-22 17:00:22,121.01,23.94,4.3,6.4,2,南投名間地震站東方  32.6  公里(南投名間地震站東方  32.6  公里)
小區域有感地震,2000-11-21 14:23:11,121.4,24.25,3.1,7.3,2,台中德基地震站東方  24.1  公里(台中德基地震站東方  24.1  公里)
小區域有感地震,2000-11-21 06:35:21,121.4,24.26,3.6,7.5,3,台中德基地震站東方  24.3  公里(台中德基地震站東方  24.3  公里)
248   ,2000-11-20 08:07:09,121.91,24.79,4.8,8.6,4,宜蘭市地震站東方  15.9  公里(宜蘭市地震站東方  15.9  公里)
小區域有感地震,2000-11-19 19:47:48,121.0,23.74,3.4,24.0,2,南投名間地震站東偏南方  35.1  公里(南投名間地震站東偏南方  35.1  公里)
247   ,2000-11-19 19:46:15,121.01,23.74,3.9,23.4,3,南投名間地震站東偏南方  35.4  公里(南投名間地震站東偏南方  35.4  公里)
小區域有感地震,2000-11-19 05:39:51,121.92,24.41,4.1,20.6,3,宜蘭南澳地震站東方  17.6  公里(宜蘭南澳地震站東方  17.6  公里)
246   ,2000-11-18 18:20:49,120.54,23.33,3.6,12.6,2,台南東山地震站北偏東方  8.2  公里(台南東山地震站北偏東方  8.2  公里)
小區域有感地震,2000-11-18 09:57:13,121.66,24.11,3.0,7.7,2,花蓮秀林地震站東偏北方  6.0  公里(花蓮秀林地震站東偏北方  6.0  公里)
245   ,2000-11-17 13:16:32,121.62,24.22,3.2,12.6,3,花蓮秀林地震站北方  15.5  公里(花蓮秀林地震站北方  15.5  公里)
小區域有感地震,2000-11-15 22:19:54,121.5,24.08,3.1,17.2,2,花蓮秀林地震站西方  10.9  公里(花蓮秀林地震站西方  10.9  公里)
小區域有感地震,2000-11-13 01:32:09,121.0,23.92,4.1,7.1,2,南投名間地震站東方  31.6  公里(南投名間地震站東方  31.6  公里)
小區域有感地震,2000-11-13 00:50:05,121.0,23.93,3.3,5.5,1,南投名間地震站東方  31.5  公里(南投名間地震站東方  31.5  公里)
小區域有感地震,2000-11-12 21:27:18,121.09,23.92,3.7,10.8,2,台中德基地震站南偏西方  37.5  公里(台中德基地震站南偏西方  37.5  公里)
小區域有感地震,2000-11-12 09:12:22,121.62,23.96,3.0,10.4,2,花蓮市地震站南偏東方  2.0  公里(花蓮市地震站南偏東方  2.0  公里)
244   ,2000-11-11 16:41:24,120.42,23.46,3.6,10.8,4,嘉義市地震站南偏西方  4.3  公里(嘉義市地震站南偏西方  4.3  公里)
小區域有感地震,2000-11-09 13:29:10,121.68,24.29,3.2,22.6,2,宜蘭南澳地震站南偏西方  16.8  公里(宜蘭南澳地震站南偏西方  16.8  公里)
小區域有感地震,2000-11-05 01:43:16,121.76,24.6,4.2,69.3,2,宜蘭蘇澳地震站西方  10.4  公里(宜蘭蘇澳地震站西方  10.4  公里)
小區域有感地震,2000-11-04 23:55:38,121.99,24.59,3.7,8.3,4,宜蘭蘇澳地震站東方  13.4  公里(宜蘭蘇澳地震站東方  13.4  公里)
243   ,2000-11-04 06:11:18,121.0,24.1,4.3,14.1,2,台中德基地震站西南方  23.7  公里(台中德基地震站西南方  23.7  公里)
242   ,2000-11-03 00:58:25,120.91,24.25,4.3,26.4,3,苗栗三義地震站東南方  22.9  公里(苗栗三義地震站東南方  22.9  公里)
241   ,2000-11-02 18:20:27,121.4,24.23,3.5,11.4,3,台中德基地震站東方  24.7  公里(台中德基地震站東方  24.7  公里)
240   ,2000-11-01 17:08:24,120.49,23.47,3.3,10.3,4,嘉義市地震站東偏南方  7.0  公里(嘉義市地震站東偏南方  7.0  公里)
