編號,地震時間,經度,緯度,規模,深度,最大震度,位置
180   ,2000-08-31 11:06:28,120.41,23.52,4.0,10.9,3,嘉義市地震站西北方  3.1  公里(嘉義市地震站西北方  3.1  公里)
179   ,2000-08-30 23:42:32,122.06,24.07,4.0,34.5,2,花蓮秀林地震站東方  46.1  公里(花蓮秀林地震站東方  46.1  公里)
178   ,2000-08-30 17:00:23,121.63,24.02,2.7,9.3,2,花蓮市地震站北偏東方  5.1  公里(花蓮市地震站北偏東方  5.1  公里)
小區域有感地震,2000-08-30 11:17:14,120.88,24.15,3.9,13.7,2,台中市地震站東方  19.6  公里(台中市地震站東方  19.6  公里)
177   ,2000-08-30 10:39:51,120.6,22.47,3.7,26.4,2,屏東枋寮地震站北偏西方  11.9  公里(屏東枋寮地震站北偏西方  11.9  公里)
小區域有感地震,2000-08-30 07:42:08,121.62,24.05,2.5,10.1,1,花蓮秀林地震站南偏東方  4.3  公里(花蓮秀林地震站南偏東方  4.3  公里)
小區域有感地震,2000-08-29 20:20:06,120.41,23.49,2.7,10.0,2,嘉義市地震站西方  2.3  公里(嘉義市地震站西方  2.3  公里)
176   ,2000-08-29 20:10:57,120.4,23.49,3.2,10.5,2,嘉義市地震站西偏南  3.3  公里(嘉義市地震站西偏南  3.3  公里)
小區域有感地震,2000-08-29 06:20:23,121.67,24.03,2.3,6.6,1,花蓮市地震站東北方  8.1  公里(花蓮市地震站東北方  8.1  公里)
175   ,2000-08-29 06:04:02,121.62,24.02,3.1,10.0,2,花蓮市地震站北偏東方  5.1  公里(花蓮市地震站北偏東方  5.1  公里)
小區域有感地震,2000-08-29 05:17:58,121.63,24.0,2.8,10.8,2,花蓮市地震站北偏東方  3.5  公里(花蓮市地震站北偏東方  3.5  公里)
小區域有感地震,2000-08-29 05:16:26,121.61,24.02,2.9,10.9,2,花蓮市地震站北方  4.5  公里(花蓮市地震站北方  4.5  公里)
小區域有感地震,2000-08-29 00:33:28,121.64,24.05,2.4,9.4,1,花蓮秀林地震站東南方  4.9  公里(花蓮秀林地震站東南方  4.9  公里)
174   ,2000-08-28 20:46:06,121.43,23.95,3.6,15.3,2,花蓮西林地震站北方  15.3  公里(花蓮西林地震站北方  15.3  公里)
小區域有感地震,2000-08-28 18:30:37,121.64,24.03,2.3,8.8,1,花蓮秀林地震站東南方  6.2  公里(花蓮秀林地震站東南方  6.2  公里)
小區域有感地震,2000-08-28 10:29:28,121.64,24.05,2.4,9.0,1,花蓮秀林地震站東南方  4.7  公里(花蓮秀林地震站東南方  4.7  公里)
173   ,2000-08-28 09:51:52,121.62,24.01,2.4,9.0,2,花蓮市地震站北方  4.3  公里(花蓮市地震站北方  4.3  公里)
172   ,2000-08-28 09:51:17,121.62,24.01,2.6,9.5,2,花蓮市地震站北方  3.6  公里(花蓮市地震站北方  3.6  公里)
小區域有感地震,2000-08-27 22:09:42,121.61,24.04,2.6,10.4,2,花蓮秀林地震站南方  4.9  公里(花蓮秀林地震站南方  4.9  公里)
小區域有感地震,2000-08-27 15:39:32,121.64,24.05,2.4,7.8,1,花蓮秀林地震站東南方  4.9  公里(花蓮秀林地震站東南方  4.9  公里)
小區域有感地震,2000-08-27 15:20:24,121.64,24.04,3.6,9.4,3,花蓮秀林地震站東南方  5.5  公里(花蓮秀林地震站東南方  5.5  公里)
小區域有感地震,2000-08-27 12:45:31,121.63,24.05,2.5,9.1,1,花蓮秀林地震站東南方  4.6  公里(花蓮秀林地震站東南方  4.6  公里)
小區域有感地震,2000-08-27 11:37:03,121.62,24.02,2.7,10.7,2,花蓮市地震站北方  5.1  公里(花蓮市地震站北方  5.1  公里)
小區域有感地震,2000-08-27 05:27:19,121.65,24.05,2.4,8.3,1,花蓮秀林地震站東南方  6.2  公里(花蓮秀林地震站東南方  6.2  公里)
171   ,2000-08-26 13:36:31,120.99,24.46,4.2,3.9,2,苗栗市地震站東偏南方  20.0  公里(苗栗市地震站東偏南方  20.0  公里)
小區域有感地震,2000-08-25 05:38:21,121.6,24.01,2.5,8.3,2,花蓮市地震站北偏西方  3.9  公里(花蓮市地震站北偏西方  3.9  公里)
小區域有感地震,2000-08-25 05:04:24,120.87,24.17,4.0,13.7,3,台中市地震站東方  18.8  公里(台中市地震站東方  18.8  公里)
小區域有感地震,2000-08-23 19:46:06,121.52,24.0,2.4,8.5,1,花蓮市地震站西偏北方  9.6  公里(花蓮市地震站西偏北方  9.6  公里)
170   ,2000-08-23 16:13:57,121.56,23.69,4.6,18.7,2,花蓮西林地震站東南方  18.2  公里(花蓮西林地震站東南方  18.2  公里)
小區域有感地震,2000-08-23 12:05:27,120.67,22.78,3.8,17.6,3,屏東市地震站東偏北方  21.5  公里(屏東市地震站東偏北方  21.5  公里)
169   ,2000-08-23 08:49:16,121.63,23.64,5.6,27.5,4,花蓮西林地震站東南方  27.7  公里(花蓮西林地震站東南方  27.7  公里)
